Gene 1,Gene 2,cv,train
Actb,Plg,0.6875,0.8125
Actb,Postn,0.625,0.75
Actb,Hspa4,0.5625,0.75
Actb,Saa4,0.5625,0.75
Actb,Igkv9-120,0.75,0.875
Actb,Itgam,0.5625,0.875
Actb,Ctss,0.6875,0.8125
Actb,Mbl2,0.6875,0.8125
Actb,Lgals3bp,0.6875,0.75
Actb,Tfpi,0.5625,0.75
Actb,Ces1c,0.5625,0.75
Actb,Apoc4,0.6875,0.75
Actb,Timp3,0.625,0.8125
Actb,Psap,0.625,0.75
Actb,Arf3,0.5625,0.75
Actb,F9,0.5625,0.75
Actb,Ighm,0.625,0.75
Actb,Col11a2,0.9375,0.9375
Actb,Pkm,0.6875,0.75
Actb,Retnlg,0.4375,0.75
Actb,Hsp90ab1,0.6875,0.75
Actb,Igfbp3,0.5625,0.6875
Actb,Iglc3,0.5625,0.75
Actb,Actr3,0.625,0.75
Actb,Ighg1,0.625,0.6875
Actb,Sema4b,0.5625,0.8125
Actb,Sbsn,0.6875,0.75
Actb,Efemp2,0.5625,0.75
Actb,Ca1,0.6875,0.75
Actb,Selenop,0.6875,0.75
Actb,C1qa,0.6875,0.75
Actb,Serpina10,0.625,0.75
Actb,Ptgds,0.6875,0.875
Actb,Lcp1,0.6875,0.75
Actb,Serpina1a,0.625,0.75
Actb,Gnptg,0.625,0.6875
Actb,Hspa8,0.625,0.75
Actb,Gpx1,0.6875,0.6875
Actb,Icoslg,0.625,0.8125
Actb,Serpina3n,0.5625,0.6875
Actb,Ctsb,0.625,0.75
Actb,Pon3,0.6875,0.75
Actb,Ighv1-62-3,0.8125,0.9375
Actb,Cat,0.625,0.75
Actb,Ca2,0.6875,0.75
Actb,Ppia,0.75,0.75
Actb,C4b,0.625,0.75
Actb,Vcl,0.625,0.75
Actb,Cd5l,0.625,0.8125
Actb,Pla2g7,0.625,0.625
Actb,Orm2,0.625,0.875
Actb,Hamp,0.625,0.75
Actb,C2,0.6875,0.75
Actb,Ckm,0.6875,0.75
Actb,Eef1a1,0.625,0.6875
Actb,Umod,0.6875,0.75
Actb,Pgk1,0.625,0.75
Actb,Prdx2,0.625,0.75
Actb,Qsox1,0.625,0.75
Actb,Orm1,0.6875,0.8125
Actb,Cpq,0.75,0.875
Actb,Adh1,0.4375,0.75
Actb,Apoh,0.8125,0.875
Actb,Ldha,0.6875,0.75
Actb,Cd44,0.625,0.75
Actb,Nrp1,0.6875,0.8125
Actb,Itih3,0.6875,0.75
Actb,Eno1,0.6875,0.75
Actb,Met,0.5625,0.75
Actb,Aldoa,0.625,0.75
Actb,C1qb,0.6875,0.75
Fbln5,Heg1,0.4375,0.75
Fbln5,F2,0.75,0.8125
Fbln5,Igfals,0.5625,0.8125
Fbln5,Mcam,0.625,0.8125
Fbln5,Clu,0.75,0.75
Fbln5,Slc3a2,0.8125,0.875
Fbln5,Saa1,0.625,0.75
Fbln5,Sord,0.625,0.75
Fbln5,Dnpep,0.6875,0.8125
Fbln5,Hp,0.625,0.75
Fbln5,Apof,0.75,0.875
Fbln5,B2m,0.75,0.8125
Fbln5,Angptl3,0.625,0.6875
Fbln5,Amy1,0.5625,0.75
Fbln5,Apoc3,0.6875,0.8125
Fbln5,Lrp1,0.6875,0.6875
Fbln5,Aldob,0.75,0.75
Fbln5,Pcyox1,0.75,0.8125
Fbln5,Ttr,0.5625,0.6875
Fbln5,Apoa4,0.75,0.75
Fbln5,Plg,0.75,0.875
Fbln5,Postn,0.625,0.8125
Fbln5,Hspa4,0.6875,0.75
Fbln5,Saa4,0.6875,0.6875
Fbln5,Igkv9-120,0.75,0.8125
Fbln5,Itgam,0.8125,0.875
Fbln5,Ctss,0.75,0.875
Fbln5,Mbl2,0.75,0.8125
Fbln5,Lgals3bp,0.625,0.8125
Fbln5,Tfpi,0.75,0.875
Fbln5,Ces1c,0.625,0.8125
Fbln5,Apoc4,0.625,0.8125
Fbln5,Timp3,0.75,0.9375
Fbln5,Psap,0.5625,0.8125
Fbln5,Arf3,0.75,0.75
Fbln5,F9,0.6875,0.75
Fbln5,Ighm,0.5625,0.75
Fbln5,Col11a2,0.625,0.75
Fbln5,Pkm,0.75,0.75
Fbln5,Retnlg,0.6875,0.8125
Fbln5,Hsp90ab1,0.75,0.8125
Fbln5,Igfbp3,0.75,0.8125
Fbln5,Iglc3,0.6875,0.8125
Fbln5,Actr3,0.5,0.75
Fbln5,Ighg1,0.6875,0.9375
Fbln5,Sema4b,0.875,0.9375
Fbln5,Sbsn,0.625,0.6875
Fbln5,Efemp2,0.625,0.6875
Fbln5,Ca1,0.75,0.75
Fbln5,Selenop,0.8125,0.8125
Fbln5,C1qa,0.5625,0.6875
Fbln5,Serpina10,0.625,0.75
Fbln5,Ptgds,0.625,0.625
Fbln5,Lcp1,0.6875,0.8125
Fbln5,Serpina1a,0.5625,0.6875
Fbln5,Gnptg,0.625,0.75
Fbln5,Hspa8,0.75,0.75
Fbln5,Gpx1,0.75,0.75
Fbln5,Icoslg,0.5625,0.75
Fbln5,Serpina3n,0.5625,0.625
Fbln5,Ctsb,0.75,0.75
Fbln5,Pon3,0.5625,0.75
Fbln5,Ighv1-62-3,0.6875,0.8125
Fbln5,Cat,0.625,0.75
Fbln5,Ca2,0.75,0.8125
Fbln5,Ppia,0.75,0.8125
Fbln5,C4b,0.4375,0.6875
Fbln5,Vcl,0.8125,0.875
Fbln5,Cd5l,0.375,0.75
Fbln5,Pla2g7,0.75,0.8125
Fbln5,Orm2,0.6875,0.6875
Fbln5,Hamp,0.625,0.8125
Fbln5,C2,0.625,0.6875
Fbln5,Ckm,0.625,0.8125
Fbln5,Eef1a1,0.8125,0.875
Fbln5,Umod,0.625,0.6875
Fbln5,Pgk1,0.6875,0.75
Fbln5,Prdx2,0.6875,0.75
Fbln5,Qsox1,0.75,0.75
Fbln5,Orm1,0.625,0.8125
Fbln5,Cpq,0.875,0.875
Fbln5,Adh1,0.75,0.6875
Fbln5,Apoh,0.6875,0.8125
Fbln5,Ldha,0.75,0.75
Fbln5,Cd44,0.6875,0.8125
Fbln5,Nrp1,0.5625,0.6875
Fbln5,Itih3,0.625,0.75
Fbln5,Eno1,0.75,0.75
Fbln5,Met,0.75,0.75
Fbln5,Aldoa,0.6875,0.8125
Fbln5,C1qb,0.625,0.8125
Heg1,F2,0.5,0.6875
Heg1,Igfals,0.4375,0.625
Heg1,Mcam,0.3125,0.5625
Heg1,Clu,0.375,0.5625
Heg1,Slc3a2,0.375,0.6875
Heg1,Saa1,0.4375,0.5625
Heg1,Sord,0.5625,0.625
Heg1,Dnpep,0.5625,0.75
Heg1,Hp,0.5,0.75
Heg1,Apof,0.625,0.6875
Heg1,B2m,0.625,0.875
Heg1,Angptl3,0.5625,0.625
Heg1,Amy1,0.4375,0.5
Heg1,Apoc3,0.6875,0.75
Heg1,Lrp1,0.5,0.5625
Heg1,Aldob,0.5625,0.75
Heg1,Pcyox1,0.5625,0.5625
Heg1,Ttr,0.375,0.625
Heg1,Apoa4,0.375,0.5625
Heg1,Plg,0.6875,0.8125
Heg1,Postn,0.375,0.5
Heg1,Hspa4,0.5625,0.75
Heg1,Saa4,0.4375,0.6875
Heg1,Igkv9-120,0.625,0.6875
Heg1,Itgam,0.4375,0.625
Heg1,Ctss,0.5,0.75
Heg1,Mbl2,0.5625,0.75
Heg1,Lgals3bp,0.5625,0.625
Heg1,Tfpi,0.4375,0.625
Heg1,Ces1c,0.25,0.5625
Heg1,Apoc4,0.6875,0.75
Heg1,Timp3,0.5625,0.6875
Heg1,Psap,0.625,0.75
Heg1,Arf3,0.5,0.6875
Heg1,F9,0.5,0.625
Heg1,Ighm,0.1875,0.625
Heg1,Col11a2,0.625,0.6875
Heg1,Pkm,0.5,0.6875
Heg1,Retnlg,0.25,0.5625
Heg1,Hsp90ab1,0.6875,0.75
Heg1,Igfbp3,0.5,0.625
Heg1,Iglc3,0.4375,0.625
Heg1,Actr3,0.5,0.8125
Heg1,Ighg1,0.4375,0.625
Heg1,Sema4b,0.5,0.6875
Heg1,Sbsn,0.3125,0.5
Heg1,Efemp2,0.5625,0.6875
Heg1,Ca1,0.5625,0.625
Heg1,Selenop,0.375,0.625
Heg1,C1qa,0.25,0.4375
Heg1,Serpina10,0.5625,0.625
Heg1,Ptgds,0.25,0.5625
Heg1,Lcp1,0.125,0.5625
Heg1,Serpina1a,0.3125,0.625
Heg1,Gnptg,0.4375,0.625
Heg1,Hspa8,0.5625,0.6875
Heg1,Gpx1,0.5625,0.6875
Heg1,Icoslg,0.4375,0.5625
Heg1,Serpina3n,0.5,0.75
Heg1,Ctsb,0.5,0.6875
Heg1,Pon3,0.25,0.625
Heg1,Ighv1-62-3,0.3125,0.625
Heg1,Cat,0.5,0.625
Heg1,Ca2,0.375,0.625
Heg1,Ppia,0.5625,0.6875
Heg1,C4b,0.3125,0.625
Heg1,Vcl,0.4375,0.6875
Heg1,Cd5l,0.25,0.625
Heg1,Pla2g7,0.375,0.5625
Heg1,Orm2,0.25,0.5625
Heg1,Hamp,0.1875,0.625
Heg1,C2,0.4375,0.5
Heg1,Ckm,0.375,0.5625
Heg1,Eef1a1,0.5,0.6875
Heg1,Umod,0.3125,0.5625
Heg1,Pgk1,0.5625,0.6875
Heg1,Prdx2,0.5,0.5625
Heg1,Qsox1,0.5,0.6875
Heg1,Orm1,0.5,0.6875
Heg1,Cpq,0.4375,0.625
Heg1,Adh1,0.5,0.75
Heg1,Apoh,0.375,0.6875
Heg1,Ldha,0.5625,0.6875
Heg1,Cd44,0.25,0.5
Heg1,Nrp1,0.25,0.625
Heg1,Itih3,0.375,0.6875
Heg1,Eno1,0.5625,0.75
Heg1,Met,0.375,0.6875
Heg1,Aldoa,0.5625,0.625
Heg1,C1qb,0.5,0.75
F2,Igfals,0.5,0.75
F2,Mcam,0.625,0.5625
F2,Clu,0.5625,0.6875
F2,Slc3a2,0.625,0.6875
F2,Saa1,0.5,0.6875
F2,Sord,0.6875,0.75
F2,Dnpep,0.6875,0.875
F2,Hp,0.5625,0.6875
F2,Apof,0.8125,0.8125
F2,B2m,0.8125,0.8125
F2,Angptl3,0.625,0.8125
F2,Amy1,0.6875,0.75
F2,Apoc3,0.6875,0.875
F2,Lrp1,0.5,0.625
F2,Aldob,0.75,0.75
F2,Pcyox1,0.75,0.875
F2,Ttr,0.5625,0.6875
F2,Apoa4,0.4375,0.625
F2,Plg,0.6875,0.875
F2,Postn,0.5,0.625
F2,Hspa4,0.625,0.6875
F2,Saa4,0.5,0.75
F2,Igkv9-120,0.625,0.75
F2,Itgam,0.6875,0.8125
F2,Ctss,0.625,0.75
F2,Mbl2,0.8125,1.0
F2,Lgals3bp,0.5,0.625
F2,Tfpi,0.6875,0.8125
F2,Ces1c,0.375,0.625
F2,Apoc4,0.9375,0.9375
F2,Timp3,0.625,0.8125
F2,Psap,0.625,0.625
F2,Arf3,0.625,0.625
F2,F9,0.5625,0.75
F2,Ighm,0.75,0.875
F2,Col11a2,0.6875,0.8125
F2,Pkm,0.8125,0.8125
F2,Retnlg,0.625,0.75
F2,Hsp90ab1,0.8125,0.875
F2,Igfbp3,0.75,0.8125
F2,Iglc3,0.625,0.75
F2,Actr3,0.5625,0.6875
F2,Ighg1,0.625,0.6875
F2,Sema4b,0.625,0.6875
F2,Sbsn,0.5,0.6875
F2,Efemp2,0.875,0.875
F2,Ca1,0.5625,0.75
F2,Selenop,0.5625,0.75
F2,C1qa,0.75,0.875
F2,Serpina10,0.6875,0.8125
F2,Ptgds,0.5,0.5625
F2,Lcp1,0.5,0.625
F2,Serpina1a,0.4375,0.75
F2,Gnptg,0.5625,0.6875
F2,Hspa8,0.6875,0.6875
F2,Gpx1,0.6875,0.6875
F2,Icoslg,0.5625,0.75
F2,Serpina3n,0.5,0.6875
F2,Ctsb,0.5,0.8125
F2,Pon3,0.5,0.625
F2,Ighv1-62-3,0.625,0.6875
F2,Cat,0.625,0.75
F2,Ca2,0.6875,0.6875
F2,Ppia,0.8125,0.875
F2,C4b,0.5,0.75
F2,Vcl,0.6875,0.75
F2,Cd5l,0.625,0.6875
F2,Pla2g7,0.6875,0.75
F2,Orm2,0.5625,0.625
F2,Hamp,0.75,0.8125
F2,C2,0.625,0.5625
F2,Ckm,0.625,0.6875
F2,Eef1a1,0.6875,0.8125
F2,Umod,0.5625,0.75
F2,Pgk1,0.625,0.8125
F2,Prdx2,0.75,0.75
F2,Qsox1,0.6875,0.8125
F2,Orm1,0.5,0.75
F2,Cpq,0.5625,0.5625
F2,Adh1,0.8125,0.8125
F2,Apoh,0.5625,0.6875
F2,Ldha,0.625,0.8125
F2,Cd44,0.5625,0.6875
F2,Nrp1,0.4375,0.6875
F2,Itih3,0.5625,0.625
F2,Eno1,0.75,0.8125
F2,Met,0.625,0.6875
F2,Aldoa,0.625,0.8125
F2,C1qb,0.8125,0.875
Igfals,Mcam,0.5,0.6875
Igfals,Clu,0.5625,0.6875
Igfals,Slc3a2,0.4375,0.625
Igfals,Saa1,0.5,0.625
Igfals,Sord,0.5,0.75
Igfals,Dnpep,0.4375,0.625
Igfals,Hp,0.5,0.875
Igfals,Apof,0.625,0.6875
Igfals,B2m,0.5625,0.75
Igfals,Angptl3,0.4375,0.6875
Igfals,Amy1,0.5625,0.6875
Igfals,Apoc3,0.3125,0.6875
Igfals,Lrp1,0.5625,0.625
Igfals,Aldob,0.6875,0.8125
Igfals,Pcyox1,0.625,0.6875
Igfals,Ttr,0.6875,0.75
Igfals,Apoa4,0.5,0.625
Igfals,Plg,0.625,0.625
Igfals,Postn,0.5,0.6875
Igfals,Hspa4,0.375,0.5
Igfals,Saa4,0.5625,0.625
Igfals,Igkv9-120,0.4375,0.625
Igfals,Itgam,0.5,0.75
Igfals,Ctss,0.6875,0.75
Igfals,Mbl2,0.5625,0.6875
Igfals,Lgals3bp,0.5625,0.8125
Igfals,Tfpi,0.5,0.6875
Igfals,Ces1c,0.6875,0.75
Igfals,Apoc4,0.625,0.6875
Igfals,Timp3,0.5625,0.625
Igfals,Psap,0.5,0.6875
Igfals,Arf3,0.3125,0.625
Igfals,F9,0.4375,0.625
Igfals,Ighm,0.5,0.625
Igfals,Col11a2,0.5625,0.625
Igfals,Pkm,0.625,0.75
Igfals,Retnlg,0.375,0.625
Igfals,Hsp90ab1,0.6875,0.75
Igfals,Igfbp3,0.5625,0.5625
Igfals,Iglc3,0.5625,0.625
Igfals,Actr3,0.5,0.5625
Igfals,Ighg1,0.625,0.6875
Igfals,Sema4b,0.5,0.625
Igfals,Sbsn,0.5625,0.6875
Igfals,Efemp2,0.5,0.625
Igfals,Ca1,0.375,0.625
Igfals,Selenop,0.5,0.75
Igfals,C1qa,0.1875,0.6875
Igfals,Serpina10,0.625,0.75
Igfals,Ptgds,0.5625,0.625
Igfals,Lcp1,0.375,0.5625
Igfals,Serpina1a,0.4375,0.6875
Igfals,Gnptg,0.5625,0.6875
Igfals,Hspa8,0.4375,0.625
Igfals,Gpx1,0.4375,0.625
Igfals,Icoslg,0.5,0.625
Igfals,Serpina3n,0.5625,0.75
Igfals,Ctsb,0.4375,0.6875
Igfals,Pon3,0.3125,0.625
Igfals,Ighv1-62-3,0.5625,0.5625
Igfals,Cat,0.4375,0.6875
Igfals,Ca2,0.4375,0.625
Igfals,Ppia,0.4375,0.6875
Igfals,C4b,0.125,0.5625
Igfals,Vcl,0.6875,0.6875
Igfals,Cd5l,0.3125,0.5625
Igfals,Pla2g7,0.75,0.75
Igfals,Orm2,0.3125,0.625
Igfals,Hamp,0.375,0.6875
Igfals,C2,0.4375,0.625
Igfals,Ckm,0.375,0.5625
Igfals,Eef1a1,0.5625,0.75
Igfals,Umod,0.5625,0.5625
Igfals,Pgk1,0.4375,0.625
Igfals,Prdx2,0.375,0.625
Igfals,Qsox1,0.4375,0.625
Igfals,Orm1,0.375,0.625
Igfals,Cpq,0.625,0.8125
Igfals,Adh1,0.5625,0.75
Igfals,Apoh,0.4375,0.5625
Igfals,Ldha,0.4375,0.625
Igfals,Cd44,0.625,0.625
Igfals,Nrp1,0.5,0.6875
Igfals,Itih3,0.4375,0.6875
Igfals,Eno1,0.4375,0.625
Igfals,Met,0.5,0.6875
Igfals,Aldoa,0.4375,0.6875
Igfals,C1qb,0.4375,0.625
Mcam,Clu,0.625,0.625
Mcam,Slc3a2,0.625,0.75
Mcam,Saa1,0.5625,0.625
Mcam,Sord,0.625,0.75
Mcam,Dnpep,0.625,0.8125
Mcam,Hp,0.5625,0.6875
Mcam,Apof,0.5625,0.6875
Mcam,B2m,0.8125,0.75
Mcam,Angptl3,0.5625,0.6875
Mcam,Amy1,0.6875,0.6875
Mcam,Apoc3,0.75,0.8125
Mcam,Lrp1,0.5625,0.625
Mcam,Aldob,0.8125,0.75
Mcam,Pcyox1,0.6875,0.8125
Mcam,Ttr,0.4375,0.75
Mcam,Apoa4,0.5625,0.625
Mcam,Plg,0.8125,0.8125
Mcam,Postn,0.5,0.625
Mcam,Hspa4,0.8125,0.875
Mcam,Saa4,0.5625,0.625
Mcam,Igkv9-120,0.625,0.6875
Mcam,Itgam,0.5625,0.75
Mcam,Ctss,0.5625,0.625
Mcam,Mbl2,0.625,0.625
Mcam,Lgals3bp,0.625,0.6875
Mcam,Tfpi,0.6875,0.8125
Mcam,Ces1c,0.3125,0.625
Mcam,Apoc4,0.8125,0.875
Mcam,Timp3,0.625,0.6875
Mcam,Psap,0.75,0.75
Mcam,Arf3,0.75,0.8125
Mcam,F9,0.625,0.6875
Mcam,Ighm,0.625,0.75
Mcam,Col11a2,0.75,0.75
Mcam,Pkm,0.625,0.75
Mcam,Retnlg,0.3125,0.6875
Mcam,Hsp90ab1,0.75,0.8125
Mcam,Igfbp3,0.5625,0.625
Mcam,Iglc3,0.5,0.6875
Mcam,Actr3,0.5625,0.8125
Mcam,Ighg1,0.625,0.625
Mcam,Sema4b,0.6875,0.6875
Mcam,Sbsn,0.625,0.6875
Mcam,Efemp2,0.625,0.8125
Mcam,Ca1,0.625,0.75
Mcam,Selenop,0.75,0.5625
Mcam,C1qa,0.375,0.5625
Mcam,Serpina10,0.75,0.9375
Mcam,Ptgds,0.5625,0.5625
Mcam,Lcp1,0.5625,0.75
Mcam,Serpina1a,0.5625,0.75
Mcam,Gnptg,0.5625,0.6875
Mcam,Hspa8,0.75,0.75
Mcam,Gpx1,0.625,0.75
Mcam,Icoslg,0.4375,0.5625
Mcam,Serpina3n,0.625,0.6875
Mcam,Ctsb,0.5,0.6875
Mcam,Pon3,0.375,0.5625
Mcam,Ighv1-62-3,0.5625,0.625
Mcam,Cat,0.625,0.8125
Mcam,Ca2,0.6875,0.75
Mcam,Ppia,0.75,0.8125
Mcam,C4b,0.375,0.625
Mcam,Vcl,0.5625,0.6875
Mcam,Cd5l,0.6875,0.6875
Mcam,Pla2g7,0.5625,0.625
Mcam,Orm2,0.5625,0.5625
Mcam,Hamp,0.5,0.6875
Mcam,C2,0.625,0.625
Mcam,Ckm,0.5625,0.75
Mcam,Eef1a1,0.875,0.875
Mcam,Umod,0.5625,0.75
Mcam,Pgk1,0.625,0.75
Mcam,Prdx2,0.6875,0.75
Mcam,Qsox1,0.625,0.6875
Mcam,Orm1,0.625,0.625
Mcam,Cpq,0.5625,0.6875
Mcam,Adh1,0.625,0.6875
Mcam,Apoh,0.5,0.5625
Mcam,Ldha,0.75,0.75
Mcam,Cd44,0.5625,0.5625
Mcam,Nrp1,0.3125,0.6875
Mcam,Itih3,0.5,0.5625
Mcam,Eno1,0.625,0.6875
Mcam,Met,0.5625,0.625
Mcam,Aldoa,0.5625,0.75
Mcam,C1qb,0.5,0.6875
Clu,Slc3a2,0.3125,0.625
Clu,Saa1,0.5,0.6875
Clu,Sord,0.6875,0.75
Clu,Dnpep,0.5625,0.6875
Clu,Hp,0.625,0.75
Clu,Apof,0.5,0.6875
Clu,B2m,0.75,0.6875
Clu,Angptl3,0.625,0.75
Clu,Amy1,0.625,0.6875
Clu,Apoc3,0.75,0.75
Clu,Lrp1,0.5,0.625
Clu,Aldob,0.8125,0.8125
Clu,Pcyox1,0.625,0.6875
Clu,Ttr,0.5,0.6875
Clu,Apoa4,0.5625,0.6875
Clu,Plg,0.75,0.75
Clu,Postn,0.4375,0.625
Clu,Hspa4,0.625,0.75
Clu,Saa4,0.5625,0.75
Clu,Igkv9-120,0.5625,0.6875
Clu,Itgam,0.375,0.6875
Clu,Ctss,0.5625,0.6875
Clu,Mbl2,0.6875,0.75
Clu,Lgals3bp,0.4375,0.625
Clu,Tfpi,0.6875,0.6875
Clu,Ces1c,0.375,0.5625
Clu,Apoc4,0.625,0.6875
Clu,Timp3,0.5,0.6875
Clu,Psap,0.5,0.5625
Clu,Arf3,0.6875,0.75
Clu,F9,0.75,0.75
Clu,Ighm,0.375,0.5
Clu,Col11a2,0.5625,0.6875
Clu,Pkm,0.625,0.6875
Clu,Retnlg,0.5625,0.75
Clu,Hsp90ab1,0.6875,0.8125
Clu,Igfbp3,0.4375,0.5625
Clu,Iglc3,0.5625,0.6875
Clu,Actr3,0.625,0.6875
Clu,Ighg1,0.5625,0.625
Clu,Sema4b,0.5,0.6875
Clu,Sbsn,0.3125,0.5625
Clu,Efemp2,0.6875,0.625
Clu,Ca1,0.6875,0.75
Clu,Selenop,0.5,0.6875
Clu,C1qa,0.375,0.5625
Clu,Serpina10,0.625,0.75
Clu,Ptgds,0.5625,0.625
Clu,Lcp1,0.5625,0.5625
Clu,Serpina1a,0.5,0.75
Clu,Gnptg,0.4375,0.625
Clu,Hspa8,0.8125,0.6875
Clu,Gpx1,0.6875,0.75
Clu,Icoslg,0.5,0.5625
Clu,Serpina3n,0.6875,0.6875
Clu,Ctsb,0.625,0.625
Clu,Pon3,0.3125,0.625
Clu,Ighv1-62-3,0.5625,0.625
Clu,Cat,0.625,0.6875
Clu,Ca2,0.75,0.75
Clu,Ppia,0.625,0.75
Clu,C4b,0.375,0.75
Clu,Vcl,0.5,0.5625
Clu,Cd5l,0.3125,0.625
Clu,Pla2g7,0.5625,0.5625
Clu,Orm2,0.5625,0.6875
Clu,Hamp,0.3125,0.625
Clu,C2,0.5,0.625
Clu,Ckm,0.5625,0.625
Clu,Eef1a1,0.625,0.6875
Clu,Umod,0.5,0.625
Clu,Pgk1,0.6875,0.6875
Clu,Prdx2,0.75,0.75
Clu,Qsox1,0.625,0.6875
Clu,Orm1,0.6875,0.625
Clu,Cpq,0.5,0.625
Clu,Adh1,0.625,0.75
Clu,Apoh,0.5625,0.625
Clu,Ldha,0.625,0.625
Clu,Cd44,0.5,0.5625
Clu,Nrp1,0.3125,0.5625
Clu,Itih3,0.625,0.6875
Clu,Eno1,0.625,0.6875
Clu,Met,0.625,0.625
Clu,Aldoa,0.5,0.6875
Clu,C1qb,0.5,0.75
Slc3a2,Saa1,0.625,0.6875
Slc3a2,Sord,0.5625,0.75
Slc3a2,Dnpep,0.625,0.75
Slc3a2,Hp,0.6875,0.75
Slc3a2,Apof,0.5,0.625
Slc3a2,B2m,0.6875,0.75
Slc3a2,Angptl3,0.4375,0.625
Slc3a2,Amy1,0.5625,0.5
Slc3a2,Apoc3,0.6875,0.8125
Slc3a2,Lrp1,0.5625,0.625
Slc3a2,Aldob,0.6875,0.8125
Slc3a2,Pcyox1,0.6875,0.75
Slc3a2,Ttr,0.5,0.625
Slc3a2,Apoa4,0.4375,0.625
Slc3a2,Plg,0.5,0.8125
Slc3a2,Postn,0.3125,0.5625
Slc3a2,Hspa4,0.5625,0.625
Slc3a2,Saa4,0.625,0.6875
Slc3a2,Igkv9-120,0.5625,0.75
Slc3a2,Itgam,0.4375,0.6875
Slc3a2,Ctss,0.5625,0.6875
Slc3a2,Mbl2,0.625,0.8125
Slc3a2,Lgals3bp,0.375,0.625
Slc3a2,Tfpi,0.5,0.6875
Slc3a2,Ces1c,0.375,0.625
Slc3a2,Apoc4,0.625,0.6875
Slc3a2,Timp3,0.375,0.6875
Slc3a2,Psap,0.8125,0.8125
Slc3a2,Arf3,0.5625,0.625
Slc3a2,F9,0.75,0.75
Slc3a2,Ighm,0.375,0.6875
Slc3a2,Col11a2,0.625,0.6875
Slc3a2,Pkm,0.5,0.75
Slc3a2,Retnlg,0.625,0.6875
Slc3a2,Hsp90ab1,0.75,0.75
Slc3a2,Igfbp3,0.5,0.6875
Slc3a2,Iglc3,0.5625,0.6875
Slc3a2,Actr3,0.625,0.75
Slc3a2,Ighg1,0.5,0.625
Slc3a2,Sema4b,0.5625,0.6875
Slc3a2,Sbsn,0.4375,0.625
Slc3a2,Efemp2,0.625,0.6875
Slc3a2,Ca1,0.5625,0.6875
Slc3a2,Selenop,0.5,0.625
Slc3a2,C1qa,0.375,0.6875
Slc3a2,Serpina10,0.5625,0.5625
Slc3a2,Ptgds,0.375,0.6875
Slc3a2,Lcp1,0.4375,0.5
Slc3a2,Serpina1a,0.375,0.75
Slc3a2,Gnptg,0.4375,0.6875
Slc3a2,Hspa8,0.75,0.75
Slc3a2,Gpx1,0.6875,0.8125
Slc3a2,Icoslg,0.5625,0.6875
Slc3a2,Serpina3n,0.5,0.6875
Slc3a2,Ctsb,0.5,0.625
Slc3a2,Pon3,0.4375,0.6875
Slc3a2,Ighv1-62-3,0.5625,0.75
Slc3a2,Cat,0.625,0.8125
Slc3a2,Ca2,0.6875,0.75
Slc3a2,Ppia,0.625,0.75
Slc3a2,C4b,0.5625,0.75
Slc3a2,Vcl,0.5,0.6875
Slc3a2,Cd5l,0.5,0.625
Slc3a2,Pla2g7,0.5,0.6875
Slc3a2,Orm2,0.4375,0.625
Slc3a2,Hamp,0.5,0.6875
Slc3a2,C2,0.5,0.6875
Slc3a2,Ckm,0.5,0.6875
Slc3a2,Eef1a1,0.5625,0.625
Slc3a2,Umod,0.375,0.5625
Slc3a2,Pgk1,0.5625,0.625
Slc3a2,Prdx2,0.5625,0.6875
Slc3a2,Qsox1,0.5625,0.8125
Slc3a2,Orm1,0.625,0.75
Slc3a2,Cpq,0.5625,0.6875
Slc3a2,Adh1,0.5625,0.6875
Slc3a2,Apoh,0.375,0.5625
Slc3a2,Ldha,0.5,0.6875
Slc3a2,Cd44,0.4375,0.625
Slc3a2,Nrp1,0.25,0.625
Slc3a2,Itih3,0.625,0.625
Slc3a2,Eno1,0.625,0.6875
Slc3a2,Met,0.5625,0.625
Slc3a2,Aldoa,0.5,0.5625
Slc3a2,C1qb,0.5625,0.625
Saa1,Sord,0.6875,0.8125
Saa1,Dnpep,0.5625,0.6875
Saa1,Hp,0.625,0.6875
Saa1,Apof,0.5625,0.5625
Saa1,B2m,0.75,0.75
Saa1,Angptl3,0.5625,0.625
Saa1,Amy1,0.5,0.5625
Saa1,Apoc3,0.75,0.6875
Saa1,Lrp1,0.625,0.6875
Saa1,Aldob,0.8125,0.875
Saa1,Pcyox1,0.625,0.6875
Saa1,Ttr,0.5625,0.625
Saa1,Apoa4,0.3125,0.5625
Saa1,Plg,0.6875,0.8125
Saa1,Postn,0.5625,0.5
Saa1,Hspa4,0.5625,0.5625
Saa1,Saa4,0.6875,0.6875
Saa1,Igkv9-120,0.625,0.6875
Saa1,Itgam,0.5625,0.6875
Saa1,Ctss,0.625,0.6875
Saa1,Mbl2,0.6875,0.75
Saa1,Lgals3bp,0.5625,0.625
Saa1,Tfpi,0.6875,0.75
Saa1,Ces1c,0.3125,0.5625
Saa1,Apoc4,0.625,0.6875
Saa1,Timp3,0.625,0.6875
Saa1,Psap,0.625,0.6875
Saa1,Arf3,0.5625,0.5
Saa1,F9,0.5,0.5625
Saa1,Ighm,0.4375,0.625
Saa1,Col11a2,0.5625,0.625
Saa1,Pkm,0.75,0.75
Saa1,Retnlg,0.4375,0.625
Saa1,Hsp90ab1,0.8125,0.875
Saa1,Igfbp3,0.625,0.6875
