Gene 1,Gene 2,cv,train
Mtx2,Pin4,0.75,0.875
Mtx2,Myo1c,0.8125,0.875
Mtx2,Gfm2,0.75,0.9375
Mtx2,Pam16,0.8125,0.9375
Mtx2,Obscn,0.8125,0.875
Mtx2,Taldo1,0.75,0.9375
Mtx2,Rdx,0.75,0.875
Mtx2,Cltc,0.8125,0.875
Mtx2,Uqcc2,0.875,0.9375
Mtx2,Acadsb,0.875,0.9375
Mtx2,Hspb8,0.875,1.0
Mtx2,Ccdc22,0.8125,0.875
Mtx2,Sbk2,0.875,0.9375
Mtx2,Ybx2,0.875,1.0
Mtx2,Adi1,0.875,0.875
Mtx2,Esd,0.9375,1.0
Mtx2,Vars1,0.9375,1.0
Mtx2,Vapa,0.8125,0.9375
Mtx2,Nt5c1a,0.75,1.0
Mtx2,Gbe1,0.8125,0.875
Mtx2,Gna11,0.8125,1.0
Mtx2,Hsd17b4,0.875,1.0
Mtx2,Bcl2l13,0.8125,0.9375
Mtx2,Rab1b,0.75,0.875
Mtx2,Ahsa1,0.8125,0.875
Mtx2,Capn2,0.875,0.9375
Mtx2,Rbm12,0.8125,0.9375
Mtx2,Manf,0.8125,0.9375
Mtx2,Tpm1,0.875,0.9375
Mtx2,Pex19,0.75,1.0
Mtx2,Atxn2l,0.75,0.9375
Mtx2,Bola3,0.8125,0.9375
Mtx2,Coro1c,0.875,0.9375
Mtx2,Dynlrb1,0.875,1.0
Mtx2,Lgals1,0.8125,1.0
Mtx2,Cep89,0.75,0.9375
Mtx2,Pank4,0.875,0.9375
Mtx2,Ndufb11,0.8125,0.9375
Mtx2,Cox4i1,0.875,0.9375
Mtx2,Ndufa12,0.875,0.9375
Mtx2,Actr2,0.6875,0.875
Mtx2,Cpt2,0.9375,1.0
Mtx2,Ppp2ca,0.875,1.0
Mtx2,Gsk3b,0.8125,0.9375
Mtx2,Rab1A,0.75,1.0
Mtx2,Lamtor5,0.875,0.9375
Mtx2,Top1,0.875,1.0
Mtx2,Mtr,0.75,0.9375
Mtx2,Lta4h,0.8125,1.0
Mtx2,Mgst3,0.8125,0.9375
Mtx2,Sod2,0.875,0.875
Mtx2,Ttll12,1.0,1.0
Mtx2,Tmed9,0.75,0.875
Mtx2,Prnp,0.75,0.875
Mtx2,Ndufv1,0.8125,0.9375
Mtx2,Mrpl12,0.8125,0.9375
Mtx2,Ucp3,0.875,1.0
Mtx2,Ddah1,0.8125,0.9375
Mtx2,Rps20,0.8125,0.875
Mtx2,Skp1,0.8125,0.875
Mtx2,Smpx,0.9375,0.9375
Mtx2,Cpped1,0.75,0.9375
Mtx2,Ehd1,0.8125,0.9375
Mtx2,Grcc10,0.8125,0.875
Mtx2,Tor1aip1,0.8125,0.9375
Mtx2,Sdhaf2,0.875,0.9375
Mtx2,Atp5mg,0.75,0.875
Mtx2,Hmbs,0.8125,0.9375
Mtx2,Ube2g2,0.75,0.9375
Mtx2,Prxl2a,0.6875,0.875
Mtx2,Oplah,0.9375,1.0
Mtx2,Pmp2,0.9375,1.0
Mtx2,Smad4,0.875,0.9375
Mtx2,Atp1b1,0.6875,0.875
Mtx2,Cisd1,0.875,0.9375
Mtx2,P33monox,0.75,0.875
Mtx2,Itga6,0.875,1.0
Mtx2,Ppp1r11,0.75,1.0
Mtx2,Dctn2,0.8125,0.875
Mtx2,Ppp3r1,0.875,0.9375
Mtx2,Mrpl21,0.875,0.9375
Mtx2,Ppp1r12a,0.75,0.875
Mtx2,Tra2b,0.75,0.875
Mtx2,Etfrf1,0.875,0.9375
Mtx2,Tmem126a,0.8125,0.9375
Mtx2,Phb2,0.75,0.875
Mtx2,L2hgdh,0.9375,1.0
Mtx2,Myl1,0.875,0.9375
Tmem11,Eno1,0.75,0.8125
Tmem11,Lrpprc,0.875,0.9375
Tmem11,Acss1,0.75,0.75
Tmem11,Pin4,0.75,0.75
Tmem11,Myo1c,0.75,0.75
Tmem11,Gfm2,0.6875,0.875
Tmem11,Pam16,0.625,0.75
Tmem11,Obscn,0.8125,0.9375
Tmem11,Taldo1,0.75,0.75
Tmem11,Rdx,0.5625,0.8125
Tmem11,Cltc,0.75,0.875
Tmem11,Uqcc2,0.75,0.8125
Tmem11,Acadsb,0.8125,0.75
Tmem11,Hspb8,0.75,0.8125
Tmem11,Ccdc22,0.75,0.75
Tmem11,Sbk2,0.75,0.8125
Tmem11,Ybx2,0.75,0.75
Tmem11,Adi1,0.75,0.75
Tmem11,Esd,0.8125,0.8125
Tmem11,Vars1,0.8125,0.8125
Tmem11,Vapa,0.8125,0.8125
Tmem11,Nt5c1a,0.6875,0.8125
Tmem11,Gbe1,0.8125,0.875
Tmem11,Gna11,0.6875,0.8125
Tmem11,Hsd17b4,0.625,0.8125
Tmem11,Bcl2l13,0.8125,0.875
Tmem11,Rab1b,0.8125,0.875
Tmem11,Ahsa1,0.75,0.875
Tmem11,Capn2,0.75,0.8125
Tmem11,Rbm12,0.8125,0.875
Tmem11,Manf,0.875,1.0
Tmem11,Tpm1,0.875,0.8125
Tmem11,Pex19,0.9375,0.9375
Tmem11,Atxn2l,0.625,0.8125
Tmem11,Bola3,0.6875,0.8125
Tmem11,Coro1c,0.75,0.75
Tmem11,Dynlrb1,0.75,0.875
Tmem11,Lgals1,0.75,0.8125
Tmem11,Cep89,0.75,0.75
Tmem11,Pank4,0.75,0.9375
Tmem11,Ndufb11,0.8125,0.8125
Tmem11,Cox4i1,0.8125,0.8125
Tmem11,Ndufa12,0.8125,0.75
Tmem11,Actr2,0.6875,0.75
Tmem11,Cpt2,0.75,0.8125
Tmem11,Ppp2ca,0.8125,0.8125
Tmem11,Gsk3b,0.6875,0.75
Tmem11,Rab1A,0.6875,0.8125
Tmem11,Lamtor5,0.8125,0.8125
Tmem11,Top1,0.75,0.75
Tmem11,Mtr,0.75,0.75
Tmem11,Lta4h,0.8125,0.75
Tmem11,Mgst3,0.8125,0.875
Tmem11,Sod2,0.75,0.75
Tmem11,Ttll12,0.625,0.75
Tmem11,Tmed9,0.875,0.875
Tmem11,Prnp,0.8125,0.75
Tmem11,Ndufv1,0.6875,0.875
Tmem11,Mrpl12,0.75,0.75
Tmem11,Ucp3,0.75,0.8125
Tmem11,Ddah1,0.8125,0.75
Tmem11,Rps20,0.6875,0.8125
Tmem11,Skp1,0.6875,0.75
Tmem11,Smpx,0.75,0.875
Tmem11,Cpped1,0.6875,0.75
Tmem11,Ehd1,0.8125,0.8125
Tmem11,Grcc10,0.75,0.8125
Tmem11,Tor1aip1,0.6875,0.75
Tmem11,Sdhaf2,0.8125,0.9375
Tmem11,Atp5mg,0.8125,0.875
Tmem11,Hmbs,0.8125,0.75
Tmem11,Ube2g2,0.75,0.75
Tmem11,Prxl2a,0.8125,0.8125
Tmem11,Oplah,0.625,0.8125
Tmem11,Pmp2,0.8125,0.875
Tmem11,Smad4,0.8125,0.75
Tmem11,Atp1b1,0.8125,0.8125
Tmem11,Cisd1,0.8125,0.875
Tmem11,P33monox,0.75,0.75
Tmem11,Itga6,0.625,0.75
Tmem11,Ppp1r11,0.75,0.75
Tmem11,Dctn2,0.6875,0.75
Tmem11,Ppp3r1,0.8125,0.75
Tmem11,Mrpl21,0.75,0.75
Tmem11,Ppp1r12a,0.75,0.75
Tmem11,Tra2b,0.75,0.75
Tmem11,Etfrf1,0.6875,0.75
Tmem11,Tmem126a,0.875,0.875
Tmem11,Phb2,0.75,0.75
Tmem11,L2hgdh,0.75,0.8125
Tmem11,Myl1,0.75,0.75
Eno1,Lrpprc,0.75,0.875
Eno1,Acss1,0.75,0.8125
Eno1,Pin4,0.8125,0.8125
Eno1,Myo1c,0.625,0.875
Eno1,Gfm2,0.8125,0.875
Eno1,Pam16,0.8125,0.8125
Eno1,Obscn,0.6875,0.875
Eno1,Taldo1,0.6875,0.8125
Eno1,Rdx,0.75,0.875
Eno1,Cltc,0.75,0.8125
Eno1,Uqcc2,0.8125,0.8125
Eno1,Acadsb,0.8125,0.875
Eno1,Hspb8,0.8125,0.875
Eno1,Ccdc22,0.75,0.8125
Eno1,Sbk2,0.6875,0.8125
Eno1,Ybx2,0.8125,0.8125
Eno1,Adi1,0.75,0.75
Eno1,Esd,0.6875,0.8125
Eno1,Vars1,0.75,0.75
Eno1,Vapa,0.625,0.8125
Eno1,Nt5c1a,0.625,0.8125
Eno1,Gbe1,0.8125,0.6875
Eno1,Gna11,0.875,0.9375
Eno1,Hsd17b4,0.75,0.875
Eno1,Bcl2l13,0.8125,0.875
Eno1,Rab1b,0.75,0.8125
Eno1,Ahsa1,0.8125,0.875
Eno1,Capn2,0.875,0.875
Eno1,Rbm12,0.875,0.875
Eno1,Manf,0.8125,0.8125
Eno1,Tpm1,0.75,0.8125
Eno1,Pex19,0.875,1.0
Eno1,Atxn2l,0.75,0.875
Eno1,Bola3,0.8125,0.8125
Eno1,Coro1c,0.5625,0.8125
Eno1,Dynlrb1,0.875,0.9375
Eno1,Lgals1,0.75,0.8125
Eno1,Cep89,0.8125,0.8125
Eno1,Pank4,0.875,0.875
Eno1,Ndufb11,0.8125,0.875
Eno1,Cox4i1,0.8125,0.875
Eno1,Ndufa12,0.6875,0.8125
Eno1,Actr2,0.6875,0.8125
Eno1,Cpt2,0.8125,0.875
Eno1,Ppp2ca,0.8125,0.8125
Eno1,Gsk3b,0.75,0.8125
Eno1,Rab1A,0.625,0.8125
Eno1,Lamtor5,0.8125,0.8125
Eno1,Top1,0.8125,0.8125
Eno1,Mtr,0.8125,0.8125
Eno1,Lta4h,0.8125,0.8125
Eno1,Mgst3,0.6875,0.8125
Eno1,Sod2,0.8125,0.8125
Eno1,Ttll12,0.8125,0.8125
Eno1,Tmed9,0.75,0.8125
Eno1,Prnp,0.6875,0.8125
Eno1,Ndufv1,0.9375,0.9375
Eno1,Mrpl12,0.8125,0.8125
Eno1,Ucp3,0.75,0.8125
Eno1,Ddah1,0.8125,0.8125
Eno1,Rps20,0.75,0.8125
Eno1,Skp1,0.75,0.8125
Eno1,Smpx,0.8125,0.8125
Eno1,Cpped1,0.75,0.8125
Eno1,Ehd1,0.8125,0.875
Eno1,Grcc10,0.75,0.875
Eno1,Tor1aip1,0.8125,0.8125
Eno1,Sdhaf2,0.8125,0.875
Eno1,Atp5mg,0.625,0.8125
Eno1,Hmbs,0.75,0.8125
Eno1,Ube2g2,0.75,0.8125
Eno1,Prxl2a,0.6875,0.8125
Eno1,Oplah,0.875,0.9375
Eno1,Pmp2,0.75,0.8125
Eno1,Smad4,0.8125,0.8125
Eno1,Atp1b1,0.625,0.875
Eno1,Cisd1,0.8125,0.8125
Eno1,P33monox,0.75,0.8125
Eno1,Itga6,0.625,0.8125
Eno1,Ppp1r11,0.75,0.75
Eno1,Dctn2,0.8125,0.8125
Eno1,Ppp3r1,0.8125,0.8125
Eno1,Mrpl21,0.625,0.75
Eno1,Ppp1r12a,0.75,0.8125
Eno1,Tra2b,0.875,0.8125
Eno1,Etfrf1,0.75,0.75
Eno1,Tmem126a,0.6875,0.8125
Eno1,Phb2,0.75,0.8125
Eno1,L2hgdh,0.9375,0.9375
Eno1,Myl1,0.8125,0.8125
Lrpprc,Acss1,0.6875,0.875
Lrpprc,Pin4,0.6875,0.8125
Lrpprc,Myo1c,0.8125,0.875
Lrpprc,Gfm2,0.6875,0.875
Lrpprc,Pam16,0.75,0.875
Lrpprc,Obscn,0.6875,0.75
Lrpprc,Taldo1,0.8125,0.875
Lrpprc,Rdx,0.625,0.875
Lrpprc,Cltc,0.75,0.875
Lrpprc,Uqcc2,0.6875,0.9375
Lrpprc,Acadsb,0.6875,0.875
Lrpprc,Hspb8,0.75,0.875
Lrpprc,Ccdc22,0.75,0.9375
Lrpprc,Sbk2,0.6875,0.8125
Lrpprc,Ybx2,0.6875,0.8125
Lrpprc,Adi1,0.75,0.875
Lrpprc,Esd,0.6875,0.8125
Lrpprc,Vars1,0.9375,0.9375
Lrpprc,Vapa,0.6875,0.8125
Lrpprc,Nt5c1a,0.625,0.875
Lrpprc,Gbe1,0.75,0.875
Lrpprc,Gna11,0.6875,0.8125
Lrpprc,Hsd17b4,0.625,0.875
Lrpprc,Bcl2l13,0.8125,0.875
Lrpprc,Rab1b,0.875,0.9375
Lrpprc,Ahsa1,0.8125,0.875
Lrpprc,Capn2,0.75,0.875
Lrpprc,Rbm12,0.6875,0.8125
Lrpprc,Manf,0.8125,0.875
Lrpprc,Tpm1,0.75,0.8125
Lrpprc,Pex19,0.8125,0.875
Lrpprc,Atxn2l,0.625,0.8125
Lrpprc,Bola3,0.75,0.875
Lrpprc,Coro1c,0.6875,0.875
Lrpprc,Dynlrb1,1.0,1.0
Lrpprc,Lgals1,0.6875,0.9375
Lrpprc,Cep89,0.75,0.875
Lrpprc,Pank4,1.0,1.0
Lrpprc,Ndufb11,0.8125,0.9375
Lrpprc,Cox4i1,0.8125,0.875
Lrpprc,Ndufa12,0.75,0.875
Lrpprc,Actr2,0.75,0.9375
Lrpprc,Cpt2,0.75,0.875
Lrpprc,Ppp2ca,0.8125,0.875
Lrpprc,Gsk3b,0.875,0.9375
Lrpprc,Rab1A,0.6875,0.8125
Lrpprc,Lamtor5,0.8125,0.9375
Lrpprc,Top1,0.8125,0.9375
Lrpprc,Mtr,0.6875,0.875
Lrpprc,Lta4h,0.6875,0.875
Lrpprc,Mgst3,0.6875,0.875
Lrpprc,Sod2,0.75,0.875
Lrpprc,Ttll12,0.8125,0.9375
Lrpprc,Tmed9,0.625,0.875
Lrpprc,Prnp,0.75,0.8125
Lrpprc,Ndufv1,0.6875,0.875
Lrpprc,Mrpl12,0.625,0.875
Lrpprc,Ucp3,0.875,0.9375
Lrpprc,Ddah1,0.75,0.8125
Lrpprc,Rps20,0.75,0.75
Lrpprc,Skp1,0.75,0.875
Lrpprc,Smpx,0.75,0.875
Lrpprc,Cpped1,0.6875,0.875
Lrpprc,Ehd1,0.6875,0.875
Lrpprc,Grcc10,0.6875,0.875
Lrpprc,Tor1aip1,0.6875,0.875
Lrpprc,Sdhaf2,0.6875,0.75
Lrpprc,Atp5mg,0.625,0.8125
Lrpprc,Hmbs,0.8125,0.875
Lrpprc,Ube2g2,0.8125,0.875
Lrpprc,Prxl2a,0.6875,0.8125
Lrpprc,Oplah,0.8125,1.0
Lrpprc,Pmp2,0.8125,0.875
Lrpprc,Smad4,0.8125,0.9375
Lrpprc,Atp1b1,0.75,0.875
Lrpprc,Cisd1,0.6875,0.875
Lrpprc,P33monox,0.6875,0.875
Lrpprc,Itga6,0.6875,0.8125
Lrpprc,Ppp1r11,0.8125,0.9375
Lrpprc,Dctn2,0.75,0.8125
Lrpprc,Ppp3r1,0.6875,0.8125
Lrpprc,Mrpl21,0.75,0.8125
Lrpprc,Ppp1r12a,0.625,0.875
Lrpprc,Tra2b,0.75,0.875
Lrpprc,Etfrf1,0.6875,0.75
Lrpprc,Tmem126a,0.75,0.8125
Lrpprc,Phb2,0.75,0.8125
Lrpprc,L2hgdh,0.75,0.9375
Lrpprc,Myl1,0.75,0.875
Acss1,Pin4,0.6875,0.75
Acss1,Myo1c,0.4375,0.75
Acss1,Gfm2,0.6875,0.75
Acss1,Pam16,0.8125,0.8125
Acss1,Obscn,0.75,0.9375
Acss1,Taldo1,0.6875,0.75
Acss1,Rdx,0.6875,0.75
Acss1,Cltc,0.6875,0.8125
Acss1,Uqcc2,0.5,0.8125
Acss1,Acadsb,0.75,0.875
Acss1,Hspb8,0.6875,0.8125
Acss1,Ccdc22,0.625,0.8125
Acss1,Sbk2,0.6875,0.875
Acss1,Ybx2,0.75,0.8125
Acss1,Adi1,0.6875,0.8125
Acss1,Esd,0.75,0.875
Acss1,Vars1,0.75,0.8125
Acss1,Vapa,0.6875,0.75
Acss1,Nt5c1a,0.625,0.875
Acss1,Gbe1,0.6875,0.875
Acss1,Gna11,0.8125,0.875
Acss1,Hsd17b4,0.6875,0.8125
Acss1,Bcl2l13,0.75,0.875
Acss1,Rab1b,0.75,0.8125
Acss1,Ahsa1,0.6875,0.8125
Acss1,Capn2,0.8125,0.9375
Acss1,Rbm12,0.75,0.875
Acss1,Manf,0.6875,0.8125
Acss1,Tpm1,0.625,0.75
Acss1,Pex19,0.8125,0.875
Acss1,Atxn2l,0.6875,0.75
Acss1,Bola3,0.75,0.875
Acss1,Coro1c,0.5625,0.8125
Acss1,Dynlrb1,0.8125,0.875
Acss1,Lgals1,0.75,0.8125
Acss1,Cep89,0.75,0.8125
Acss1,Pank4,0.6875,0.875
Acss1,Ndufb11,0.6875,0.75
Acss1,Cox4i1,0.625,0.875
Acss1,Ndufa12,0.6875,0.8125
Acss1,Actr2,0.5625,0.8125
Acss1,Cpt2,0.75,0.875
Acss1,Ppp2ca,0.75,0.8125
Acss1,Gsk3b,0.8125,0.8125
Acss1,Rab1A,0.5625,0.875
Acss1,Lamtor5,0.6875,0.8125
Acss1,Top1,0.75,0.8125
Acss1,Mtr,0.6875,0.8125
Acss1,Lta4h,0.75,0.8125
Acss1,Mgst3,0.5625,0.875
Acss1,Sod2,0.75,0.8125
Acss1,Ttll12,0.6875,0.875
Acss1,Tmed9,0.75,0.8125
Acss1,Prnp,0.8125,0.75
Acss1,Ndufv1,0.8125,0.875
Acss1,Mrpl12,0.5625,0.75
Acss1,Ucp3,0.8125,0.875
Acss1,Ddah1,0.625,0.75
Acss1,Rps20,0.75,0.75
Acss1,Skp1,0.6875,0.8125
Acss1,Smpx,0.625,0.875
Acss1,Cpped1,0.75,0.8125
Acss1,Ehd1,0.8125,0.875
Acss1,Grcc10,0.625,0.75
Acss1,Tor1aip1,0.75,0.8125
Acss1,Sdhaf2,0.4375,0.75
Acss1,Atp5mg,0.6875,0.8125
Acss1,Hmbs,0.75,0.8125
Acss1,Ube2g2,0.6875,0.75
Acss1,Prxl2a,0.75,0.875
Acss1,Oplah,0.875,0.875
Acss1,Pmp2,0.8125,0.875
Acss1,Smad4,0.625,0.8125
Acss1,Atp1b1,0.75,0.875
Acss1,Cisd1,0.5625,0.75
Acss1,P33monox,0.625,0.8125
Acss1,Itga6,0.625,0.75
Acss1,Ppp1r11,0.6875,0.75
Acss1,Dctn2,0.75,0.875
Acss1,Ppp3r1,0.75,0.8125
Acss1,Mrpl21,0.625,0.8125
Acss1,Ppp1r12a,0.6875,0.75
Acss1,Tra2b,0.75,0.8125
Acss1,Etfrf1,0.8125,0.8125
Acss1,Tmem126a,0.75,0.8125
Acss1,Phb2,0.875,0.875
Acss1,L2hgdh,0.75,0.875
Acss1,Myl1,0.75,0.8125
Pin4,Myo1c,0.5625,0.75
Pin4,Gfm2,0.5625,0.625
Pin4,Pam16,0.6875,0.6875
Pin4,Obscn,0.8125,0.9375
Pin4,Taldo1,0.5625,0.6875
Pin4,Rdx,0.625,0.8125
Pin4,Cltc,0.6875,0.6875
Pin4,Uqcc2,0.75,0.8125
Pin4,Acadsb,0.75,0.8125
Pin4,Hspb8,0.75,0.8125
Pin4,Ccdc22,0.625,0.625
Pin4,Sbk2,0.625,0.75
Pin4,Ybx2,0.75,0.8125
Pin4,Adi1,0.6875,0.6875
Pin4,Esd,0.625,0.6875
Pin4,Vars1,0.75,0.8125
Pin4,Vapa,0.5625,0.75
Pin4,Nt5c1a,0.625,0.625
Pin4,Gbe1,0.6875,0.875
Pin4,Gna11,0.6875,0.8125
Pin4,Hsd17b4,0.6875,0.8125
Pin4,Bcl2l13,0.875,0.875
Pin4,Rab1b,0.75,0.8125
Pin4,Ahsa1,0.6875,0.6875
Pin4,Capn2,0.75,0.8125
Pin4,Rbm12,0.6875,0.75
Pin4,Manf,0.8125,0.8125
Pin4,Tpm1,0.625,0.75
Pin4,Pex19,0.6875,0.875
Pin4,Atxn2l,0.6875,0.8125
Pin4,Bola3,0.5625,0.75
Pin4,Coro1c,0.5625,0.75
Pin4,Dynlrb1,0.75,0.875
Pin4,Lgals1,0.75,0.8125
Pin4,Cep89,0.625,0.6875
Pin4,Pank4,0.6875,0.8125
Pin4,Ndufb11,0.75,0.875
Pin4,Cox4i1,0.875,0.8125
Pin4,Ndufa12,0.625,0.75
Pin4,Actr2,0.5625,0.6875
Pin4,Cpt2,0.6875,0.75
Pin4,Ppp2ca,0.875,0.875
Pin4,Gsk3b,0.8125,0.8125
Pin4,Rab1A,0.5625,0.75
Pin4,Lamtor5,0.5,0.6875
Pin4,Top1,0.6875,0.75
Pin4,Mtr,0.625,0.75
Pin4,Lta4h,0.625,0.75
Pin4,Mgst3,0.6875,0.875
Pin4,Sod2,0.75,0.75
Pin4,Ttll12,0.75,0.6875
Pin4,Tmed9,0.625,0.75
Pin4,Prnp,0.625,0.6875
Pin4,Ndufv1,0.75,0.8125
Pin4,Mrpl12,0.625,0.75
Pin4,Ucp3,0.8125,0.875
Pin4,Ddah1,0.625,0.6875
Pin4,Rps20,0.6875,0.8125
Pin4,Skp1,0.625,0.75
Pin4,Smpx,0.5625,0.8125
Pin4,Cpped1,0.75,0.75
Pin4,Ehd1,0.875,0.875
Pin4,Grcc10,0.625,0.75
Pin4,Tor1aip1,0.625,0.6875
Pin4,Sdhaf2,0.5625,0.6875
Pin4,Atp5mg,0.5,0.75
Pin4,Hmbs,0.6875,0.6875
Pin4,Ube2g2,0.6875,0.75
Pin4,Prxl2a,0.6875,0.875
Pin4,Oplah,0.625,0.8125
Pin4,Pmp2,0.75,0.8125
Pin4,Smad4,0.6875,0.75
Pin4,Atp1b1,0.625,0.6875
Pin4,Cisd1,0.625,0.75
Pin4,P33monox,0.5625,0.6875
Pin4,Itga6,0.5625,0.75
Pin4,Ppp1r11,0.6875,0.6875
Pin4,Dctn2,0.6875,0.875
Pin4,Ppp3r1,0.625,0.75
Pin4,Mrpl21,0.625,0.6875
Pin4,Ppp1r12a,0.625,0.75
Pin4,Tra2b,0.6875,0.75
Pin4,Etfrf1,0.625,0.6875
Pin4,Tmem126a,0.6875,0.6875
Pin4,Phb2,0.625,0.6875
Pin4,L2hgdh,0.6875,0.8125
Pin4,Myl1,0.625,0.75
Myo1c,Gfm2,0.4375,0.75
Myo1c,Pam16,0.625,0.6875
Myo1c,Obscn,0.8125,0.8125
Myo1c,Taldo1,0.5,0.75
Myo1c,Rdx,0.5,0.8125
Myo1c,Cltc,0.6875,0.75
Myo1c,Uqcc2,0.4375,0.8125
Myo1c,Acadsb,0.6875,0.75
Myo1c,Hspb8,0.5625,0.75
Myo1c,Ccdc22,0.25,0.6875
Myo1c,Sbk2,0.625,0.75
Myo1c,Ybx2,0.6875,0.8125
Myo1c,Adi1,0.3125,0.625
Myo1c,Esd,0.625,0.75
Myo1c,Vars1,0.6875,0.875
Myo1c,Vapa,0.5625,0.75
Myo1c,Nt5c1a,0.5,0.6875
Myo1c,Gbe1,0.6875,0.75
Myo1c,Gna11,0.625,0.75
Myo1c,Hsd17b4,0.625,0.8125
Myo1c,Bcl2l13,0.875,0.875
Myo1c,Rab1b,0.875,0.8125
Myo1c,Ahsa1,0.75,0.75
Myo1c,Capn2,0.6875,0.8125
Myo1c,Rbm12,0.625,0.8125
Myo1c,Manf,0.75,0.9375
Myo1c,Tpm1,0.625,0.75
Myo1c,Pex19,0.625,0.875
Myo1c,Atxn2l,0.625,0.8125
Myo1c,Bola3,0.5625,0.75
Myo1c,Coro1c,0.5,0.6875
Myo1c,Dynlrb1,0.625,0.875
Myo1c,Lgals1,0.5625,0.75
Myo1c,Cep89,0.5,0.625
Myo1c,Pank4,0.6875,0.8125
Myo1c,Ndufb11,0.5625,0.75
Myo1c,Cox4i1,0.75,0.875
Myo1c,Ndufa12,0.1875,0.5625
Myo1c,Actr2,0.6875,0.6875
Myo1c,Cpt2,0.6875,0.75
Myo1c,Ppp2ca,0.8125,0.8125
Myo1c,Gsk3b,0.6875,0.75
Myo1c,Rab1A,0.3125,0.75
Myo1c,Lamtor5,0.5625,0.75
Myo1c,Top1,0.5,0.5625
Myo1c,Mtr,0.4375,0.625
Myo1c,Lta4h,0.5625,0.6875
Myo1c,Mgst3,0.6875,0.875
Myo1c,Sod2,0.5,0.5625
Myo1c,Ttll12,0.6875,0.6875
Myo1c,Tmed9,0.4375,0.6875
Myo1c,Prnp,0.25,0.5625
Myo1c,Ndufv1,0.75,0.8125
Myo1c,Mrpl12,0.5625,0.6875
Myo1c,Ucp3,0.6875,0.8125
Myo1c,Ddah1,0.25,0.5625
Myo1c,Rps20,0.4375,0.8125
Myo1c,Skp1,0.4375,0.625
Myo1c,Smpx,0.6875,0.6875
Myo1c,Cpped1,0.625,0.75
Myo1c,Ehd1,0.5625,0.6875
Myo1c,Grcc10,0.5625,0.8125
Myo1c,Tor1aip1,0.5,0.625
Myo1c,Sdhaf2,0.75,0.8125
Myo1c,Atp5mg,0.625,0.625
Myo1c,Hmbs,0.5625,0.6875
Myo1c,Ube2g2,0.625,0.75
Myo1c,Prxl2a,0.5,0.8125
Myo1c,Oplah,0.5625,0.875
Myo1c,Pmp2,0.75,0.75
Myo1c,Smad4,0.4375,0.6875
Myo1c,Atp1b1,0.5,0.6875
Myo1c,Cisd1,0.625,0.8125
Myo1c,P33monox,0.5,0.625
Myo1c,Itga6,0.4375,0.625
Myo1c,Ppp1r11,0.625,0.6875
Myo1c,Dctn2,0.625,0.75
Myo1c,Ppp3r1,0.375,0.5625
Myo1c,Mrpl21,0.25,0.5625
Myo1c,Ppp1r12a,0.5,0.625
Myo1c,Tra2b,0.5625,0.6875
Myo1c,Etfrf1,0.6875,0.75
Myo1c,Tmem126a,0.3125,0.6875
Myo1c,Phb2,0.375,0.6875
Myo1c,L2hgdh,0.625,0.6875
Myo1c,Myl1,0.625,0.75
Gfm2,Pam16,0.5,0.75
Gfm2,Obscn,0.8125,1.0
Gfm2,Taldo1,0.8125,0.75
Gfm2,Rdx,0.625,0.625
Gfm2,Cltc,0.5,0.8125
Gfm2,Uqcc2,0.5625,0.6875
Gfm2,Acadsb,0.625,0.8125
Gfm2,Hspb8,0.6875,0.8125
Gfm2,Ccdc22,0.3125,0.6875
Gfm2,Sbk2,0.8125,0.9375
Gfm2,Ybx2,0.6875,0.875
Gfm2,Adi1,0.6875,0.6875
Gfm2,Esd,0.75,0.875
Gfm2,Vars1,0.625,0.8125
Gfm2,Vapa,0.625,0.6875
Gfm2,Nt5c1a,0.5625,0.75
Gfm2,Gbe1,0.8125,0.8125
Gfm2,Gna11,0.6875,0.875
Gfm2,Hsd17b4,0.875,0.8125
Gfm2,Bcl2l13,0.875,1.0
Gfm2,Rab1b,0.5625,0.8125
Gfm2,Ahsa1,0.4375,0.75
Gfm2,Capn2,0.8125,0.875
Gfm2,Rbm12,0.8125,0.8125
Gfm2,Manf,0.875,0.875
Gfm2,Tpm1,0.625,0.6875
Gfm2,Pex19,0.75,0.8125
Gfm2,Atxn2l,0.8125,0.8125
Gfm2,Bola3,0.8125,0.875
Gfm2,Coro1c,0.4375,0.6875
Gfm2,Dynlrb1,0.75,0.875
Gfm2,Lgals1,0.625,0.75
Gfm2,Cep89,0.75,0.75
Gfm2,Pank4,0.6875,0.8125
Gfm2,Ndufb11,0.6875,0.8125
Gfm2,Cox4i1,0.6875,0.875
Gfm2,Ndufa12,0.5,0.6875
Gfm2,Actr2,0.75,0.875
Gfm2,Cpt2,0.9375,1.0
Gfm2,Ppp2ca,0.75,0.875
Gfm2,Gsk3b,0.5625,0.75
Gfm2,Rab1A,0.5625,0.6875
Gfm2,Lamtor5,0.5625,0.6875
Gfm2,Top1,0.5625,0.6875
Gfm2,Mtr,0.625,0.6875
Gfm2,Lta4h,0.8125,0.875
Gfm2,Mgst3,0.6875,0.875
Gfm2,Sod2,0.8125,0.875
Gfm2,Ttll12,0.875,0.875
Gfm2,Tmed9,0.5625,0.6875
Gfm2,Prnp,0.5625,0.625
Gfm2,Ndufv1,0.5625,0.875
Gfm2,Mrpl12,0.625,0.625
