Gene 1,Gene 2,cv,train
Cdc37,Snx6,0.625,0.875
Clpp,Ctbp1,0.75,0.875
Clpp,Gtf2i,0.75,0.875
Clpp,Fkbp3,0.75,0.9375
Clpp,Rbm39,0.8125,0.875
Clpp,Eif4b,0.75,0.8125
Clpp,Syncrip,0.6875,0.875
Clpp,Akr1c6,0.75,0.75
Clpp,Dbn1,0.8125,0.9375
Clpp,Mrpl14,0.6875,0.875
Clpp,Cobl,0.8125,0.875
Clpp,Smc3,0.875,0.9375
Clpp,Bsg,0.8125,0.875
Clpp,Gcdh,0.75,0.9375
Clpp,Adhfe1,0.875,0.875
Clpp,Pepd,0.8125,0.9375
Clpp,Cwc22,0.875,0.9375
Clpp,Col6a6,0.8125,0.875
Clpp,Clic5,0.9375,0.9375
Clpp,Txnl1,0.8125,0.9375
Clpp,Cisd1,0.625,0.9375
Clpp,Aldoc,0.75,0.875
Clpp,Abhd5,0.75,0.875
Clpp,H1-5,0.6875,0.8125
Clpp,Ica,0.75,0.8125
Clpp,Ppp1r12b,0.625,0.75
Clpp,Mecr,0.8125,0.875
Clpp,Mgst3,0.875,0.9375
Clpp,Mpc1,0.6875,0.8125
Clpp,H2az1,0.875,1.0
Clpp,Gstz1,0.75,0.875
Clpp,Tmsb10,0.75,0.875
Clpp,Atl3,0.9375,0.9375
Clpp,Eif3d,0.75,0.875
Clpp,Tmem65,0.8125,0.9375
Clpp,Eif2s3x,0.75,0.875
Clpp,Hmgb2,0.75,0.8125
Clpp,Fn3krp,0.75,0.875
Clpp,Tmed5,0.75,0.8125
Clpp,Agk,0.8125,0.875
Clpp,Cfd,0.75,0.8125
Clpp,Pla2g7,0.875,1.0
Clpp,Rbbp7,0.6875,0.875
Clpp,Cnp,0.8125,0.8125
Clpp,Tceal5,0.75,0.875
Clpp,Usp13,0.8125,0.8125
Clpp,Samm50,0.8125,0.9375
Clpp,Iba57,0.8125,1.0
Clpp,Ybx3,0.8125,0.8125
Clpp,Clic1,0.625,0.875
Clpp,Tomm40,0.8125,0.9375
Clpp,Bcat2,0.8125,0.8125
Clpp,Nubp2,0.75,0.8125
Clpp,Ldhc,0.75,0.8125
Clpp,Pgm2l1,0.6875,0.8125
Clpp,Ttc1,0.8125,0.875
Clpp,Eif2b4,0.6875,0.875
Clpp,Ace,0.875,0.9375
Clpp,Acad10,0.9375,0.9375
Clpp,Sdhd,0.75,0.875
Clpp,Rps16,0.8125,0.875
Clpp,Cyc1,0.75,0.9375
Clpp,Sp100,0.875,0.8125
Clpp,Ldb3,0.75,0.875
Clpp,Ampd1,0.75,0.875
Clpp,Ppil1,0.6875,0.875
Clpp,Hnrnph1,0.6875,0.875
Clpp,Scoc,0.75,0.875
Clpp,Plin5,0.625,0.875
Clpp,Rras2,0.75,0.875
Clpp,Eif2s2,0.75,0.9375
Clpp,Reep5,0.75,0.875
Clpp,Ube2f,0.75,0.875
Clpp,Ociad1,0.75,0.875
Clpp,Ciao2b,0.625,0.8125
Clpp,Fdps,0.8125,0.875
Clpp,Cat,0.75,0.9375
Clpp,Srrm1,0.8125,0.875
Clpp,Rpl4,0.75,0.875
Clpp,Pmpca,0.75,0.875
Clpp,Zc3h15,0.75,0.8125
Clpp,Rcc1,0.75,0.875
Clpp,Chchd3,0.625,0.875
Clpp,Fdx2,0.75,0.8125
Clpp,Eif1,0.9375,0.875
Clpp,Cox6c,0.75,0.875
Clpp,Rad21,0.75,0.8125
Clpp,H1-0,0.75,0.875
Clpp,Nmral1,0.6875,0.8125
Clpp,Nnt,0.75,0.8125
Clpp,Ssb,0.8125,0.875
Clpp,Dnajc11,0.75,0.9375
Clpp,Snx6,0.75,0.875
Ctbp1,Gtf2i,0.6875,0.8125
Ctbp1,Fkbp3,0.6875,0.875
Ctbp1,Rbm39,0.6875,0.8125
Ctbp1,Eif4b,0.75,0.8125
Ctbp1,Syncrip,0.75,0.8125
Ctbp1,Akr1c6,0.75,0.75
Ctbp1,Dbn1,0.625,0.8125
Ctbp1,Mrpl14,0.75,0.875
Ctbp1,Cobl,0.5625,0.75
Ctbp1,Smc3,0.875,1.0
Ctbp1,Bsg,0.6875,0.75
Ctbp1,Gcdh,0.875,0.9375
Ctbp1,Adhfe1,0.875,1.0
Ctbp1,Pepd,0.625,0.75
Ctbp1,Cwc22,0.6875,0.875
Ctbp1,Col6a6,0.6875,0.75
Ctbp1,Clic5,0.75,0.8125
Ctbp1,Txnl1,0.75,0.875
Ctbp1,Cisd1,0.6875,0.8125
Ctbp1,Aldoc,0.625,0.8125
Ctbp1,Abhd5,0.8125,0.8125
Ctbp1,H1-5,0.75,0.875
Ctbp1,Ica,0.6875,0.75
Ctbp1,Ppp1r12b,0.625,0.75
Ctbp1,Mecr,0.8125,0.875
Ctbp1,Mgst3,0.8125,0.875
Ctbp1,Mpc1,0.75,0.8125
Ctbp1,H2az1,0.6875,0.8125
Ctbp1,Gstz1,0.8125,0.8125
Ctbp1,Tmsb10,0.875,0.75
Ctbp1,Atl3,0.8125,0.9375
Ctbp1,Eif3d,0.75,0.8125
Ctbp1,Tmem65,0.8125,0.875
Ctbp1,Eif2s3x,0.625,0.8125
Ctbp1,Hmgb2,0.625,0.75
Ctbp1,Fn3krp,0.8125,1.0
Ctbp1,Tmed5,0.6875,0.875
Ctbp1,Agk,0.625,0.8125
Ctbp1,Cfd,0.75,0.875
Ctbp1,Pla2g7,0.6875,0.875
Ctbp1,Rbbp7,0.8125,0.9375
Ctbp1,Cnp,0.75,0.75
Ctbp1,Tceal5,0.8125,0.875
Ctbp1,Usp13,0.5625,0.75
Ctbp1,Samm50,0.6875,0.8125
Ctbp1,Iba57,0.5625,0.75
Ctbp1,Ybx3,0.8125,0.8125
Ctbp1,Clic1,0.6875,0.75
Ctbp1,Tomm40,0.875,1.0
Ctbp1,Bcat2,0.875,0.875
Ctbp1,Nubp2,0.6875,0.75
Ctbp1,Ldhc,0.8125,0.8125
Ctbp1,Pgm2l1,0.6875,0.75
Ctbp1,Ttc1,0.875,0.8125
Ctbp1,Eif2b4,0.6875,0.875
Ctbp1,Ace,0.8125,0.875
Ctbp1,Acad10,0.8125,0.875
Ctbp1,Sdhd,0.6875,0.8125
Ctbp1,Rps16,0.875,0.875
Ctbp1,Cyc1,0.875,1.0
Ctbp1,Sp100,0.5,0.8125
Ctbp1,Ldb3,0.75,0.875
Ctbp1,Ampd1,0.8125,0.75
Ctbp1,Ppil1,0.8125,0.8125
Ctbp1,Hnrnph1,0.625,0.875
Ctbp1,Scoc,0.625,0.875
Ctbp1,Plin5,0.5625,0.75
Ctbp1,Rras2,0.6875,0.75
Ctbp1,Eif2s2,0.75,0.8125
Ctbp1,Reep5,0.6875,0.8125
Ctbp1,Ube2f,0.75,0.875
Ctbp1,Ociad1,0.75,0.8125
Ctbp1,Ciao2b,0.875,0.875
Ctbp1,Fdps,0.625,0.875
Ctbp1,Cat,0.75,0.8125
Ctbp1,Srrm1,0.6875,0.75
Ctbp1,Rpl4,0.6875,0.8125
Ctbp1,Pmpca,0.75,0.9375
Ctbp1,Zc3h15,0.6875,0.75
Ctbp1,Rcc1,0.8125,0.8125
Ctbp1,Chchd3,0.5625,0.75
Ctbp1,Fdx2,0.5625,0.75
Ctbp1,Eif1,0.625,0.75
Ctbp1,Cox6c,0.75,0.8125
Ctbp1,Rad21,0.75,0.8125
Ctbp1,H1-0,0.5,0.75
Ctbp1,Nmral1,0.8125,0.8125
Ctbp1,Nnt,0.75,0.8125
Ctbp1,Ssb,0.75,0.75
Ctbp1,Dnajc11,0.75,0.8125
Ctbp1,Snx6,0.5,0.6875
Gtf2i,Fkbp3,0.6875,0.8125
Gtf2i,Rbm39,0.75,0.8125
Gtf2i,Eif4b,0.75,0.8125
Gtf2i,Syncrip,0.75,0.8125
Gtf2i,Akr1c6,0.75,0.8125
Gtf2i,Dbn1,0.9375,0.875
Gtf2i,Mrpl14,0.625,0.75
Gtf2i,Cobl,0.75,0.75
Gtf2i,Smc3,0.5625,0.6875
Gtf2i,Bsg,0.8125,0.8125
Gtf2i,Gcdh,0.6875,0.8125
Gtf2i,Adhfe1,0.9375,0.9375
Gtf2i,Pepd,0.625,0.8125
Gtf2i,Cwc22,0.625,0.875
Gtf2i,Col6a6,0.6875,0.75
Gtf2i,Clic5,0.625,0.75
Gtf2i,Txnl1,0.6875,0.75
Gtf2i,Cisd1,0.75,0.8125
Gtf2i,Aldoc,0.75,0.8125
Gtf2i,Abhd5,0.875,0.875
Gtf2i,H1-5,0.8125,0.75
Gtf2i,Ica,0.75,0.8125
Gtf2i,Ppp1r12b,0.75,0.875
Gtf2i,Mecr,0.8125,0.875
Gtf2i,Mgst3,0.75,0.8125
Gtf2i,Mpc1,0.625,0.75
Gtf2i,H2az1,0.625,0.8125
Gtf2i,Gstz1,0.75,0.875
Gtf2i,Tmsb10,0.8125,0.75
Gtf2i,Atl3,0.6875,0.8125
Gtf2i,Eif3d,0.6875,0.8125
Gtf2i,Tmem65,0.6875,0.75
Gtf2i,Eif2s3x,0.625,0.8125
Gtf2i,Hmgb2,0.8125,0.8125
Gtf2i,Fn3krp,0.6875,0.75
Gtf2i,Tmed5,0.8125,0.8125
Gtf2i,Agk,0.75,0.8125
Gtf2i,Cfd,0.6875,0.8125
Gtf2i,Pla2g7,0.6875,0.875
Gtf2i,Rbbp7,0.6875,0.8125
Gtf2i,Cnp,0.75,0.8125
Gtf2i,Tceal5,0.625,0.75
Gtf2i,Usp13,0.6875,0.8125
Gtf2i,Samm50,0.75,0.6875
Gtf2i,Iba57,0.625,0.8125
Gtf2i,Ybx3,0.6875,0.8125
Gtf2i,Clic1,0.6875,0.75
Gtf2i,Tomm40,0.6875,0.8125
Gtf2i,Bcat2,0.625,0.75
Gtf2i,Nubp2,0.75,0.8125
Gtf2i,Ldhc,0.875,0.875
Gtf2i,Pgm2l1,0.6875,0.875
Gtf2i,Ttc1,0.75,0.8125
Gtf2i,Eif2b4,0.75,0.75
Gtf2i,Ace,0.625,0.75
Gtf2i,Acad10,0.8125,0.9375
Gtf2i,Sdhd,0.75,0.8125
Gtf2i,Rps16,0.6875,0.8125
Gtf2i,Cyc1,0.8125,0.875
Gtf2i,Sp100,0.75,0.8125
Gtf2i,Ldb3,0.6875,0.8125
Gtf2i,Ampd1,0.625,0.8125
Gtf2i,Ppil1,0.6875,0.8125
Gtf2i,Hnrnph1,0.625,0.75
Gtf2i,Scoc,0.8125,0.8125
Gtf2i,Plin5,0.75,0.8125
Gtf2i,Rras2,0.75,0.8125
Gtf2i,Eif2s2,0.8125,0.8125
Gtf2i,Reep5,0.75,0.8125
Gtf2i,Ube2f,0.8125,0.8125
Gtf2i,Ociad1,0.8125,0.75
Gtf2i,Ciao2b,0.6875,0.8125
Gtf2i,Fdps,0.625,0.8125
Gtf2i,Cat,0.75,0.8125
Gtf2i,Srrm1,0.75,0.8125
Gtf2i,Rpl4,0.75,0.8125
Gtf2i,Pmpca,0.6875,0.875
Gtf2i,Zc3h15,0.6875,0.75
Gtf2i,Rcc1,0.75,0.75
Gtf2i,Chchd3,0.75,0.8125
Gtf2i,Fdx2,0.8125,0.8125
Gtf2i,Eif1,0.8125,0.8125
Gtf2i,Cox6c,0.5625,0.8125
Gtf2i,Rad21,0.6875,0.875
Gtf2i,H1-0,0.75,0.875
Gtf2i,Nmral1,0.75,0.8125
Gtf2i,Nnt,0.75,0.8125
Gtf2i,Ssb,0.6875,0.8125
Gtf2i,Dnajc11,0.75,0.8125
Gtf2i,Snx6,0.6875,0.8125
Fkbp3,Rbm39,0.6875,0.8125
Fkbp3,Eif4b,0.6875,0.875
Fkbp3,Syncrip,0.625,0.8125
Fkbp3,Akr1c6,0.6875,0.875
Fkbp3,Dbn1,0.75,1.0
Fkbp3,Mrpl14,0.875,0.875
Fkbp3,Cobl,0.75,0.8125
Fkbp3,Smc3,0.75,0.875
Fkbp3,Bsg,0.6875,0.8125
Fkbp3,Gcdh,0.8125,0.875
Fkbp3,Adhfe1,0.75,0.8125
Fkbp3,Pepd,0.6875,0.875
Fkbp3,Cwc22,0.75,0.875
Fkbp3,Col6a6,0.6875,0.8125
Fkbp3,Clic5,0.6875,0.8125
Fkbp3,Txnl1,0.8125,0.875
Fkbp3,Cisd1,0.8125,0.9375
Fkbp3,Aldoc,0.75,0.8125
Fkbp3,Abhd5,0.6875,0.8125
Fkbp3,H1-5,0.75,0.875
Fkbp3,Ica,0.8125,0.875
Fkbp3,Ppp1r12b,0.6875,0.8125
Fkbp3,Mecr,0.75,1.0
Fkbp3,Mgst3,0.875,0.9375
Fkbp3,Mpc1,0.875,0.9375
Fkbp3,H2az1,0.8125,0.875
Fkbp3,Gstz1,0.6875,0.8125
Fkbp3,Tmsb10,0.6875,0.8125
Fkbp3,Atl3,0.6875,0.875
Fkbp3,Eif3d,0.6875,0.8125
Fkbp3,Tmem65,0.875,0.9375
Fkbp3,Eif2s3x,0.6875,0.875
Fkbp3,Hmgb2,0.75,0.875
Fkbp3,Fn3krp,0.625,0.875
Fkbp3,Tmed5,0.6875,0.875
Fkbp3,Agk,0.75,0.8125
Fkbp3,Cfd,0.6875,0.8125
Fkbp3,Pla2g7,0.6875,0.9375
Fkbp3,Rbbp7,0.75,0.8125
Fkbp3,Cnp,0.75,0.8125
Fkbp3,Tceal5,0.6875,0.8125
Fkbp3,Usp13,0.75,0.875
Fkbp3,Samm50,0.75,0.9375
Fkbp3,Iba57,0.625,0.9375
Fkbp3,Ybx3,0.75,0.8125
Fkbp3,Clic1,0.6875,0.875
Fkbp3,Tomm40,0.875,0.875
Fkbp3,Bcat2,0.6875,0.875
Fkbp3,Nubp2,0.875,0.9375
Fkbp3,Ldhc,0.6875,0.8125
Fkbp3,Pgm2l1,0.875,1.0
Fkbp3,Ttc1,0.6875,0.875
Fkbp3,Eif2b4,0.6875,0.875
Fkbp3,Ace,0.5,0.8125
Fkbp3,Acad10,0.8125,0.875
Fkbp3,Sdhd,0.75,0.875
Fkbp3,Rps16,0.75,0.875
Fkbp3,Cyc1,0.9375,0.9375
Fkbp3,Sp100,0.6875,0.9375
Fkbp3,Ldb3,0.625,0.8125
Fkbp3,Ampd1,0.6875,0.8125
Fkbp3,Ppil1,0.6875,0.8125
Fkbp3,Hnrnph1,0.75,0.8125
Fkbp3,Scoc,0.75,0.9375
Fkbp3,Plin5,0.6875,0.875
Fkbp3,Rras2,0.75,0.8125
Fkbp3,Eif2s2,0.6875,0.9375
Fkbp3,Reep5,0.75,0.8125
Fkbp3,Ube2f,0.6875,0.8125
Fkbp3,Ociad1,0.6875,0.875
Fkbp3,Ciao2b,0.6875,0.875
Fkbp3,Fdps,0.875,0.9375
Fkbp3,Cat,0.75,0.875
Fkbp3,Srrm1,0.6875,0.8125
Fkbp3,Rpl4,0.6875,0.8125
Fkbp3,Pmpca,0.8125,0.9375
Fkbp3,Zc3h15,0.6875,0.875
Fkbp3,Rcc1,0.6875,0.875
Fkbp3,Chchd3,0.6875,0.8125
Fkbp3,Fdx2,0.8125,0.8125
Fkbp3,Eif1,0.75,0.875
Fkbp3,Cox6c,0.75,0.875
Fkbp3,Rad21,0.6875,0.875
Fkbp3,H1-0,0.6875,0.875
Fkbp3,Nmral1,0.75,0.8125
Fkbp3,Nnt,0.6875,0.8125
Fkbp3,Ssb,0.75,1.0
Fkbp3,Dnajc11,0.6875,0.9375
Fkbp3,Snx6,0.75,0.875
Rbm39,Eif4b,0.75,0.8125
Rbm39,Syncrip,0.75,0.8125
Rbm39,Akr1c6,0.8125,0.8125
Rbm39,Dbn1,0.875,0.9375
Rbm39,Mrpl14,0.6875,0.75
Rbm39,Cobl,0.6875,0.75
Rbm39,Smc3,0.625,0.8125
Rbm39,Bsg,0.8125,0.8125
Rbm39,Gcdh,0.75,0.875
Rbm39,Adhfe1,0.9375,0.9375
Rbm39,Pepd,0.6875,0.8125
Rbm39,Cwc22,0.75,0.875
Rbm39,Col6a6,0.75,0.8125
Rbm39,Clic5,0.75,0.875
Rbm39,Txnl1,0.6875,0.8125
Rbm39,Cisd1,0.75,0.8125
Rbm39,Aldoc,0.8125,0.8125
Rbm39,Abhd5,0.8125,0.875
Rbm39,H1-5,0.75,0.8125
Rbm39,Ica,0.8125,0.8125
Rbm39,Ppp1r12b,0.75,0.8125
Rbm39,Mecr,0.875,0.875
Rbm39,Mgst3,0.75,0.875
Rbm39,Mpc1,0.6875,0.8125
Rbm39,H2az1,0.6875,0.8125
Rbm39,Gstz1,0.75,0.75
Rbm39,Tmsb10,0.8125,0.8125
Rbm39,Atl3,0.8125,0.875
Rbm39,Eif3d,0.8125,0.8125
Rbm39,Tmem65,0.8125,0.8125
Rbm39,Eif2s3x,0.75,0.8125
Rbm39,Hmgb2,0.75,0.8125
Rbm39,Fn3krp,0.6875,0.8125
Rbm39,Tmed5,0.8125,0.8125
Rbm39,Agk,0.8125,0.8125
Rbm39,Cfd,0.8125,0.8125
Rbm39,Pla2g7,0.6875,0.875
Rbm39,Rbbp7,0.8125,0.875
Rbm39,Cnp,0.75,0.75
Rbm39,Tceal5,0.75,0.8125
Rbm39,Usp13,0.8125,0.8125
Rbm39,Samm50,0.75,0.8125
Rbm39,Iba57,0.625,0.8125
Rbm39,Ybx3,0.6875,0.8125
Rbm39,Clic1,0.6875,0.8125
Rbm39,Tomm40,0.75,0.875
Rbm39,Bcat2,0.6875,0.8125
Rbm39,Nubp2,0.6875,0.8125
Rbm39,Ldhc,0.75,0.8125
Rbm39,Pgm2l1,0.8125,0.8125
Rbm39,Ttc1,0.75,0.8125
Rbm39,Eif2b4,0.75,0.8125
Rbm39,Ace,0.625,0.75
Rbm39,Acad10,0.75,0.8125
Rbm39,Sdhd,0.8125,0.8125
Rbm39,Rps16,0.75,0.8125
Rbm39,Cyc1,0.8125,0.8125
Rbm39,Sp100,0.6875,0.8125
Rbm39,Ldb3,0.6875,0.8125
Rbm39,Ampd1,0.6875,0.8125
Rbm39,Ppil1,0.6875,0.8125
Rbm39,Hnrnph1,0.6875,0.75
Rbm39,Scoc,0.75,0.8125
Rbm39,Plin5,0.75,0.8125
Rbm39,Rras2,0.6875,0.8125
Rbm39,Eif2s2,0.8125,0.8125
Rbm39,Reep5,0.8125,0.8125
Rbm39,Ube2f,0.8125,0.8125
Rbm39,Ociad1,0.8125,0.8125
Rbm39,Ciao2b,0.8125,0.8125
Rbm39,Fdps,0.625,0.8125
Rbm39,Cat,0.75,0.8125
Rbm39,Srrm1,0.75,0.8125
Rbm39,Rpl4,0.8125,0.8125
Rbm39,Pmpca,0.8125,0.9375
Rbm39,Zc3h15,0.8125,0.8125
Rbm39,Rcc1,0.75,0.8125
Rbm39,Chchd3,0.6875,0.8125
Rbm39,Fdx2,0.6875,0.8125
Rbm39,Eif1,0.75,0.8125
Rbm39,Cox6c,0.625,0.8125
Rbm39,Rad21,0.8125,0.875
Rbm39,H1-0,0.75,0.875
Rbm39,Nmral1,0.6875,0.8125
Rbm39,Nnt,0.75,0.8125
Rbm39,Ssb,0.6875,0.8125
Rbm39,Dnajc11,0.75,0.75
Rbm39,Snx6,0.6875,0.8125
Eif4b,Syncrip,0.8125,0.8125
Eif4b,Akr1c6,0.8125,0.8125
Eif4b,Dbn1,0.9375,1.0
Eif4b,Mrpl14,0.6875,0.8125
Eif4b,Cobl,0.9375,0.9375
Eif4b,Smc3,0.8125,0.875
Eif4b,Bsg,0.8125,0.875
Eif4b,Gcdh,0.625,0.8125
Eif4b,Adhfe1,0.875,0.9375
Eif4b,Pepd,0.6875,0.875
Eif4b,Cwc22,0.75,0.875
Eif4b,Col6a6,0.6875,0.75
Eif4b,Clic5,0.8125,0.875
Eif4b,Txnl1,0.6875,0.8125
Eif4b,Cisd1,0.6875,0.8125
Eif4b,Aldoc,0.75,0.8125
Eif4b,Abhd5,0.75,0.8125
Eif4b,H1-5,0.75,0.8125
Eif4b,Ica,0.6875,0.875
Eif4b,Ppp1r12b,0.75,0.8125
Eif4b,Mecr,0.875,0.875
Eif4b,Mgst3,0.8125,0.8125
Eif4b,Mpc1,0.8125,0.8125
Eif4b,H2az1,0.75,0.8125
Eif4b,Gstz1,0.6875,0.75
Eif4b,Tmsb10,0.75,0.8125
Eif4b,Atl3,0.6875,0.8125
Eif4b,Eif3d,0.75,0.75
Eif4b,Tmem65,0.875,0.8125
Eif4b,Eif2s3x,0.75,0.8125
Eif4b,Hmgb2,0.8125,0.8125
Eif4b,Fn3krp,0.8125,0.875
Eif4b,Tmed5,0.75,0.8125
Eif4b,Agk,0.75,0.75
Eif4b,Cfd,0.75,0.75
Eif4b,Pla2g7,0.8125,0.8125
Eif4b,Rbbp7,0.8125,0.875
Eif4b,Cnp,0.75,0.8125
Eif4b,Tceal5,0.8125,0.8125
Eif4b,Usp13,0.75,0.8125
Eif4b,Samm50,0.75,0.8125
Eif4b,Iba57,0.6875,0.75
Eif4b,Ybx3,0.8125,0.8125
Eif4b,Clic1,0.75,0.8125
Eif4b,Tomm40,0.8125,0.875
Eif4b,Bcat2,0.8125,0.8125
Eif4b,Nubp2,0.8125,0.8125
Eif4b,Ldhc,0.8125,0.75
Eif4b,Pgm2l1,0.75,0.8125
Eif4b,Ttc1,0.8125,0.875
Eif4b,Eif2b4,0.6875,0.75
Eif4b,Ace,0.6875,0.9375
Eif4b,Acad10,0.75,0.8125
Eif4b,Sdhd,0.6875,0.8125
Eif4b,Rps16,0.8125,0.8125
Eif4b,Cyc1,0.8125,0.875
Eif4b,Sp100,0.8125,0.8125
Eif4b,Ldb3,0.6875,0.75
Eif4b,Ampd1,0.6875,0.75
Eif4b,Ppil1,0.6875,0.8125
Eif4b,Hnrnph1,0.625,0.75
Eif4b,Scoc,0.75,0.75
Eif4b,Plin5,0.75,0.75
Eif4b,Rras2,0.75,0.75
Eif4b,Eif2s2,0.8125,0.75
Eif4b,Reep5,0.75,0.8125
Eif4b,Ube2f,0.75,0.75
Eif4b,Ociad1,0.75,0.8125
Eif4b,Ciao2b,0.6875,0.8125
Eif4b,Fdps,0.5625,0.75
Eif4b,Cat,0.6875,0.9375
Eif4b,Srrm1,0.8125,0.8125
Eif4b,Rpl4,0.75,0.8125
Eif4b,Pmpca,0.9375,1.0
Eif4b,Zc3h15,0.8125,0.75
Eif4b,Rcc1,0.75,0.8125
Eif4b,Chchd3,0.8125,0.75
Eif4b,Fdx2,0.8125,0.8125
Eif4b,Eif1,0.75,0.8125
Eif4b,Cox6c,0.75,0.875
Eif4b,Rad21,0.625,0.8125
Eif4b,H1-0,0.6875,0.8125
Eif4b,Nmral1,0.8125,0.8125
Eif4b,Nnt,0.75,0.8125
Eif4b,Ssb,0.6875,0.75
Eif4b,Dnajc11,0.625,0.75
Eif4b,Snx6,0.8125,0.875
Syncrip,Akr1c6,0.75,0.875
Syncrip,Dbn1,0.625,0.8125
Syncrip,Mrpl14,0.625,0.8125
Syncrip,Cobl,0.6875,0.75
Syncrip,Smc3,0.6875,0.8125
Syncrip,Bsg,0.6875,0.75
Syncrip,Gcdh,0.75,0.875
Syncrip,Adhfe1,0.875,0.875
Syncrip,Pepd,0.75,0.8125
Syncrip,Cwc22,0.75,0.8125
Syncrip,Col6a6,0.625,0.6875
Syncrip,Clic5,0.625,0.6875
Syncrip,Txnl1,0.8125,0.875
Syncrip,Cisd1,0.6875,0.875
Syncrip,Aldoc,0.75,0.8125
Syncrip,Abhd5,0.8125,0.8125
Syncrip,H1-5,0.6875,0.8125
Syncrip,Ica,0.625,0.8125
Syncrip,Ppp1r12b,0.5625,0.75
Syncrip,Mecr,0.625,0.75
Syncrip,Mgst3,0.8125,0.9375
Syncrip,Mpc1,0.6875,0.75
Syncrip,H2az1,0.6875,0.75
Syncrip,Gstz1,0.6875,0.8125
Syncrip,Tmsb10,0.6875,0.875
Syncrip,Atl3,0.8125,0.875
Syncrip,Eif3d,0.75,0.8125
Syncrip,Tmem65,0.5,0.6875
Syncrip,Eif2s3x,0.75,0.8125
Syncrip,Hmgb2,0.75,0.8125
Syncrip,Fn3krp,0.5625,0.75
Syncrip,Tmed5,0.8125,0.875
Syncrip,Agk,0.6875,0.75
Syncrip,Cfd,0.75,0.875
Syncrip,Pla2g7,0.75,0.9375
Syncrip,Rbbp7,0.625,0.75
Syncrip,Cnp,0.75,0.75
Syncrip,Tceal5,0.75,0.75
Syncrip,Usp13,0.75,0.8125
Syncrip,Samm50,0.8125,0.875
Syncrip,Iba57,0.625,0.625
Syncrip,Ybx3,0.6875,0.75
Syncrip,Clic1,0.625,0.8125
Syncrip,Tomm40,0.6875,0.75
Syncrip,Bcat2,0.625,0.8125
Syncrip,Nubp2,0.625,0.8125
Syncrip,Ldhc,0.8125,0.75
Syncrip,Pgm2l1,0.625,0.875
Syncrip,Ttc1,0.75,0.8125
Syncrip,Eif2b4,0.75,0.8125
Syncrip,Ace,0.75,0.8125
Syncrip,Acad10,0.75,0.8125
Syncrip,Sdhd,0.8125,0.8125
Syncrip,Rps16,0.6875,0.8125
Syncrip,Cyc1,0.8125,0.875
Syncrip,Sp100,0.5625,0.75
Syncrip,Ldb3,0.5625,0.75
Syncrip,Ampd1,0.6875,0.6875
Syncrip,Ppil1,0.625,0.75
Syncrip,Hnrnph1,0.8125,0.875
Syncrip,Scoc,0.6875,0.8125
Syncrip,Plin5,0.6875,0.75
Syncrip,Rras2,0.625,0.75
Syncrip,Eif2s2,0.625,0.75
Syncrip,Reep5,0.75,0.75
Syncrip,Ube2f,0.875,0.875
Syncrip,Ociad1,0.6875,0.8125
Syncrip,Ciao2b,0.4375,0.75
Syncrip,Fdps,0.6875,0.875
Syncrip,Cat,0.75,0.8125
Syncrip,Srrm1,0.625,0.75
Syncrip,Rpl4,0.8125,0.8125
Syncrip,Pmpca,0.625,0.75
Syncrip,Zc3h15,0.75,0.8125
Syncrip,Rcc1,0.6875,0.8125
Syncrip,Chchd3,0.625,0.75
Syncrip,Fdx2,0.75,0.8125
Syncrip,Eif1,0.625,0.75
Syncrip,Cox6c,0.625,0.8125
Syncrip,Rad21,0.75,0.875
Syncrip,H1-0,0.6875,0.75
Syncrip,Nmral1,0.75,0.75
Syncrip,Nnt,0.8125,0.8125
Syncrip,Ssb,0.6875,0.75
Syncrip,Dnajc11,0.6875,0.75
Syncrip,Snx6,0.6875,0.875
Akr1c6,Dbn1,0.8125,0.875
Akr1c6,Mrpl14,0.625,0.8125
Akr1c6,Cobl,0.6875,0.875
Akr1c6,Smc3,0.5625,0.8125
Akr1c6,Bsg,0.625,0.8125
Akr1c6,Gcdh,0.6875,0.875
Akr1c6,Adhfe1,0.875,0.9375
Akr1c6,Pepd,0.75,0.875
Akr1c6,Cwc22,0.6875,0.875
Akr1c6,Col6a6,0.75,0.8125
Akr1c6,Clic5,0.8125,0.875
Akr1c6,Txnl1,0.625,0.8125
Akr1c6,Cisd1,0.75,0.8125
Akr1c6,Aldoc,0.6875,0.75
Akr1c6,Abhd5,0.75,0.8125
Akr1c6,H1-5,0.75,0.75
Akr1c6,Ica,0.75,0.75
Akr1c6,Ppp1r12b,0.75,0.875
Akr1c6,Mecr,0.875,0.9375
Akr1c6,Mgst3,1.0,1.0
Akr1c6,Mpc1,0.6875,0.8125
Akr1c6,H2az1,0.6875,0.8125
Akr1c6,Gstz1,0.75,0.8125
Akr1c6,Tmsb10,0.8125,0.8125
Akr1c6,Atl3,0.5625,0.75
Akr1c6,Eif3d,0.5625,0.75
Akr1c6,Tmem65,0.75,0.875
Akr1c6,Eif2s3x,0.625,0.8125
Akr1c6,Hmgb2,0.75,0.8125
Akr1c6,Fn3krp,0.75,0.9375
Akr1c6,Tmed5,0.75,0.75
Akr1c6,Agk,0.625,0.75
Akr1c6,Cfd,0.75,0.75
Akr1c6,Pla2g7,0.8125,0.875
Akr1c6,Rbbp7,0.75,0.8125
