Gene 1,Gene 2,cv,train
Fuca1,B2m,0.75,0.8125
Fuca1,Cfd,0.625,0.75
Fuca1,Ica,0.625,0.75
Fuca1,Cd248,0.5625,0.75
Fuca1,Selenop,0.625,0.75
Fuca1,Hamp,0.5,0.75
Fuca1,Igfbp6,0.6875,0.75
Fuca1,Ganab,0.6875,0.75
Fuca1,Itgb2,0.625,0.8125
Fuca1,Ext2,0.625,0.8125
Fuca1,Serpind1,0.5625,0.75
Fuca1,Ces3a,0.625,0.75
Fuca1,Igkv9-120,0.625,0.75
Fuca1,Nid1,0.5625,0.75
Fuca1,Pla2g7,0.6875,0.8125
Fuca1,Tln1,0.75,0.75
Fuca1,Adgre5,0.625,0.75
Fuca1,Man2b2,0.75,0.875
Fuca1,Pnliprp1,0.5625,0.75
Fuca1,Ces2c,0.5625,0.6875
Fuca1,Ighg1,0.5625,0.6875
Fuca1,Mbl2,0.8125,0.875
Fuca1,Flt4,0.5,0.625
Fuca1,Col11a2,0.4375,0.5625
Fuca1,Olfm1,0.625,0.75
Fuca1,Itih4,0.6875,0.6875
Fuca1,Ces2e,0.625,0.6875
Fuca1,Pdia3,0.625,0.75
Fuca1,Psma1,0.625,0.75
Fuca1,Hba,0.6875,0.75
Fuca1,Pgd,0.625,0.75
Fuca1,Antxr1,0.625,0.75
Fuca1,Fetub,0.625,0.6875
Fuca1,Man2a2,0.5625,0.6875
Fuca1,Comp,0.5625,0.6875
Fuca1,Itga2b,0.625,0.75
Fuca1,Ncam1,0.5,0.625
Fuca1,Prdx2,0.6875,0.75
Fuca1,Fn1,0.625,0.6875
Fuca1,Igfbp4,0.5625,0.6875
Fuca1,Itgb1,0.6875,0.625
Fuca1,Tuba1b,0.75,0.8125
Fuca1,Hbb-b1,0.6875,0.8125
Fuca1,Itga2,0.5625,0.6875
Fuca1,Me1,0.6875,0.75
Fuca1,Hgfac,0.4375,0.6875
Fuca1,Itih2,0.6875,0.8125
Fuca1,Neo1,0.625,0.6875
Fuca1,A2m,0.5625,0.75
Fuca1,Pgam1,0.6875,0.6875
Fuca1,P4hb,0.6875,0.75
Fuca1,Cd44,0.6875,0.8125
Fuca1,Psmb3,0.8125,0.875
Fuca1,Arhgdia,0.5625,0.6875
Fuca1,Apob,0.5625,0.75
Fuca1,Lrrn4,0.5625,0.8125
Fuca1,Ces2a,0.5625,0.6875
Fuca1,Hp,0.625,0.75
Fuca1,Tfpi,0.6875,0.8125
Fuca1,Cela2a,0.375,0.6875
Fuca1,Asl,0.6875,0.75
Fuca1,Apof,0.5625,0.6875
Fuca1,Bpgm,0.6875,0.75
Fuca1,Dpp4,0.625,0.75
Fuca1,Gpx1,0.6875,0.6875
Fuca1,Cdh17,0.5625,0.625
Fuca1,F2,0.625,0.75
Fuca1,Efemp2,0.4375,0.75
Fuca1,Erap1,0.5625,0.5625
Fuca1,Apoh,0.5,0.75
Spp1,Adipoq,0.6875,0.8125
Spp1,Serpina3c,0.8125,0.8125
Spp1,Plxdc2,0.75,0.8125
Spp1,Actr3,0.8125,0.875
Spp1,Amy1,0.8125,0.75
Spp1,Antxr2,0.8125,0.875
Spp1,Tmsb4x,0.625,0.6875
Spp1,Ces1c,0.5625,0.8125
Spp1,Ctsz,0.5,0.75
Spp1,Dnpep,0.8125,0.9375
Spp1,Amy2,0.75,0.875
Spp1,Ambp,0.6875,0.9375
Spp1,Lbp,0.625,0.8125
Spp1,Actb,0.75,0.875
Spp1,Hspa5,0.6875,0.8125
Spp1,Chga,0.875,0.875
Spp1,Dspp,1.0,1.0
Spp1,Tagln2,0.75,0.875
Spp1,Cfb,0.6875,0.75
Spp1,Ca2,0.875,0.875
Spp1,Hrg,0.75,0.8125
Spp1,Psmb5,0.6875,0.8125
Spp1,Nrp1,0.6875,0.75
Spp1,Heg1,0.75,0.8125
Spp1,Cdh13,0.875,1.0
Spp1,B2m,0.8125,0.8125
Spp1,Cfd,0.5,0.6875
Spp1,Ica,0.75,0.75
Spp1,Cd248,0.75,0.875
Spp1,Selenop,0.625,0.75
Spp1,Hamp,0.625,0.8125
Spp1,Igfbp6,0.8125,0.8125
Spp1,Ganab,0.75,0.8125
Spp1,Itgb2,0.75,0.8125
Spp1,Ext2,0.8125,0.875
Spp1,Serpind1,0.8125,0.875
Spp1,Ces3a,0.8125,0.875
Spp1,Igkv9-120,0.75,0.875
Spp1,Nid1,0.625,0.75
Spp1,Pla2g7,0.75,0.8125
Spp1,Tln1,0.6875,0.75
Spp1,Adgre5,0.75,0.875
Spp1,Man2b2,0.75,0.875
Spp1,Pnliprp1,0.8125,0.8125
Spp1,Ces2c,0.5,0.8125
Spp1,Ighg1,0.75,0.875
Spp1,Mbl2,0.6875,0.75
Spp1,Flt4,0.625,0.75
Spp1,Col11a2,0.6875,0.8125
Spp1,Olfm1,0.5,0.6875
Spp1,Itih4,0.8125,0.875
Spp1,Ces2e,0.6875,0.75
Spp1,Pdia3,0.5625,0.75
Spp1,Psma1,0.6875,0.875
Spp1,Hba,0.8125,0.875
Spp1,Pgd,0.75,0.8125
Spp1,Antxr1,0.5,0.75
Spp1,Fetub,0.8125,0.9375
Spp1,Man2a2,0.5625,0.8125
Spp1,Comp,0.625,0.6875
Spp1,Itga2b,0.5,0.8125
Spp1,Ncam1,0.6875,0.875
Spp1,Prdx2,0.875,0.875
Spp1,Fn1,0.625,0.75
Spp1,Igfbp4,0.6875,0.75
Spp1,Itgb1,0.75,0.8125
Spp1,Tuba1b,0.75,0.8125
Spp1,Hbb-b1,0.8125,0.875
Spp1,Itga2,0.625,0.75
Spp1,Me1,0.5625,0.75
Spp1,Hgfac,0.5625,0.75
Spp1,Itih2,0.75,0.875
Spp1,Neo1,0.625,0.8125
