Gene 1,Gene 2,cv,train
Lrpprc,Ate1,0.6875,0.8125
Lrpprc,Klhl41,0.75,0.875
Lrpprc,Rsu1,0.6875,0.8125
Lrpprc,Scrn3,0.75,0.875
Lrpprc,Psmd9,0.75,0.875
Lrpprc,Phkb,0.75,0.9375
Lrpprc,Samm50,0.75,0.875
Lrpprc,Xirp2,0.75,0.875
Lrpprc,Rab1A,0.6875,0.875
Lrpprc,Isca1,0.9375,0.9375
Lrpprc,Ndufv1,0.75,0.875
Lrpprc,Twf2,0.6875,0.8125
Lrpprc,Apeh,0.8125,0.9375
Lrpprc,Suclg2,0.75,0.875
Lrpprc,Eprs1,0.75,1.0
Lrpprc,Hnrnpa1,0.8125,0.9375
Lrpprc,Naa50,0.875,1.0
Lrpprc,Setd3,0.9375,1.0
Lrpprc,Myh8,0.625,0.875
Lrpprc,Lman1,0.8125,0.9375
Lrpprc,Myo1c,0.6875,0.875
Lrpprc,Lamtor1,0.8125,0.875
Lrpprc,Rrm1,0.8125,0.8125
Lrpprc,Ptma,0.8125,0.875
Lrpprc,Phpt1,0.75,0.8125
Lrpprc,Kng1,0.875,0.9375
Lrpprc,Diaph1,0.875,1.0
Lrpprc,Sqstm1,0.6875,0.875
Lrpprc,Phb2,0.75,0.875
Lrpprc,Map2k1,0.75,0.875
Lrpprc,Pdap1,0.75,0.875
Lrpprc,Bzw2,0.9375,1.0
Lrpprc,Pkm,0.6875,0.875
Lrpprc,Psmd4,0.75,0.8125
Lrpprc,Cp,0.8125,0.875
Lrpprc,Adss1,0.75,0.875
Lrpprc,Cops3,0.75,0.875
Ilf2,Smyd2,0.875,0.9375
Ilf2,Cox5b,0.9375,1.0
Ilf2,Sephs1,0.875,1.0
Ilf2,Zc3h15,0.8125,0.9375
Ilf2,Flnc,0.9375,1.0
Ilf2,Obscn,0.9375,1.0
Ilf2,Hgs,1.0,1.0
Ilf2,Ttn,0.875,0.9375
Ilf2,Wdr26,0.9375,0.9375
Ilf2,Ncbp1,0.875,1.0
Ilf2,U2af1,0.8125,0.9375
Ilf2,Bub3,0.875,1.0
Ilf2,Sod2,1.0,1.0
Ilf2,Numa1,0.875,0.9375
Ilf2,Kctd9,0.8125,0.9375
Ilf2,Ubxn6,0.875,1.0
Ilf2,Cpped1,0.8125,0.9375
Ilf2,Tmed2,0.875,0.9375
Ilf2,Ugp2,0.9375,1.0
Ilf2,Txnl1,0.9375,1.0
Ilf2,Pef1,0.875,1.0
Ilf2,Btf3l4,0.9375,0.9375
Ilf2,Emc2,0.9375,1.0
Ilf2,Hsp90ab1,0.875,0.9375
Ilf2,Ogdh,0.75,1.0
Ilf2,Pebp1,0.9375,1.0
Ilf2,Tmem43,0.875,1.0
Ilf2,Arl6ip5,0.875,0.9375
Ilf2,Prkaca,0.875,0.9375
Ilf2,Cndp2,0.8125,1.0
Ilf2,Cbx3,0.9375,1.0
Ilf2,Dld,0.75,1.0
Ilf2,Ptrh2,0.9375,0.9375
Ilf2,Mtx2,0.9375,1.0
Ilf2,Tbc1d1,0.875,0.9375
Ilf2,Hnrnpl,0.8125,0.9375
Ilf2,Nme2,0.875,0.9375
Ilf2,Dffa,0.875,0.9375
Ilf2,Ndufb5,0.9375,0.9375
Ilf2,Hsd17b4,0.875,0.9375
Ilf2,Tnc,0.8125,0.9375
Ilf2,Asrgl1,0.8125,0.9375
Ilf2,Spryd4,1.0,1.0
Ilf2,Nol3,0.875,1.0
Ilf2,Aga,0.875,0.9375
Ilf2,Srsf7,0.875,0.9375
Ilf2,H2ac21,1.0,1.0
Ilf2,Otud4,0.8125,0.9375
Ilf2,Clic5,0.875,0.9375
Ilf2,Cfl2,0.875,0.9375
Ilf2,Inpp1,0.75,0.9375
Ilf2,Atp6v1g1,0.9375,0.9375
Ilf2,Atox1,0.8125,1.0
Ilf2,Ddx5,0.875,0.9375
Ilf2,Rad21,0.9375,0.9375
Ilf2,Sdha,0.875,1.0
Ilf2,Col5a2,0.9375,0.9375
Ilf2,Atp2b1,0.75,0.9375
Ilf2,Xirp1,0.9375,0.9375
Ilf2,Ate1,0.875,0.875
Ilf2,Klhl41,0.9375,0.9375
Ilf2,Rsu1,0.875,1.0
Ilf2,Scrn3,0.875,1.0
Ilf2,Psmd9,0.875,0.9375
Ilf2,Phkb,0.9375,0.9375
Ilf2,Samm50,0.9375,0.9375
Ilf2,Xirp2,0.8125,0.9375
Ilf2,Rab1A,0.9375,1.0
Ilf2,Isca1,0.875,1.0
Ilf2,Ndufv1,0.875,1.0
Ilf2,Twf2,0.875,0.9375
Ilf2,Apeh,0.875,0.9375
Ilf2,Suclg2,0.9375,1.0
Ilf2,Eprs1,0.875,0.9375
Ilf2,Hnrnpa1,0.75,0.9375
Ilf2,Naa50,0.9375,0.9375
Ilf2,Setd3,0.9375,1.0
Ilf2,Myh8,0.9375,0.9375
Ilf2,Lman1,0.8125,0.9375
Ilf2,Myo1c,1.0,1.0
Ilf2,Lamtor1,0.875,1.0
Ilf2,Rrm1,1.0,1.0
Ilf2,Ptma,0.9375,0.9375
Ilf2,Phpt1,0.875,1.0
Ilf2,Kng1,0.875,0.9375
Ilf2,Diaph1,0.8125,0.9375
Ilf2,Sqstm1,0.875,0.9375
Ilf2,Phb2,1.0,1.0
Ilf2,Map2k1,0.8125,1.0
Ilf2,Pdap1,0.8125,0.875
Ilf2,Bzw2,0.9375,0.9375
Ilf2,Pkm,0.875,0.9375
Ilf2,Psmd4,0.875,0.9375
Ilf2,Cp,0.875,1.0
Ilf2,Adss1,0.8125,0.9375
Ilf2,Cops3,0.6875,0.9375
Smyd2,Cox5b,0.875,0.9375
Smyd2,Sephs1,0.8125,0.9375
Smyd2,Zc3h15,0.8125,0.9375
Smyd2,Flnc,0.8125,0.875
Smyd2,Obscn,0.8125,1.0
Smyd2,Hgs,0.8125,0.9375
Smyd2,Ttn,0.8125,0.9375
Smyd2,Wdr26,0.6875,0.875
Smyd2,Ncbp1,0.875,0.875
Smyd2,U2af1,0.75,0.9375
Smyd2,Bub3,0.9375,0.9375
Smyd2,Sod2,0.875,0.875
Smyd2,Numa1,0.9375,0.9375
Smyd2,Kctd9,0.9375,0.9375
Smyd2,Ubxn6,0.8125,0.9375
Smyd2,Cpped1,0.8125,1.0
Smyd2,Tmed2,0.875,0.9375
Smyd2,Ugp2,0.875,0.875
Smyd2,Txnl1,0.875,0.9375
Smyd2,Pef1,0.875,0.875
Smyd2,Btf3l4,0.75,0.875
Smyd2,Emc2,0.875,0.9375
Smyd2,Hsp90ab1,0.8125,0.9375
Smyd2,Ogdh,0.8125,0.9375
Smyd2,Pebp1,0.875,0.9375
Smyd2,Tmem43,0.875,0.875
Smyd2,Arl6ip5,0.9375,1.0
Smyd2,Prkaca,0.9375,0.9375
Smyd2,Cndp2,0.9375,1.0
Smyd2,Cbx3,0.8125,0.875
Smyd2,Dld,0.875,0.9375
Smyd2,Ptrh2,0.9375,0.9375
Smyd2,Mtx2,0.8125,0.875
Smyd2,Tbc1d1,0.75,0.9375
Smyd2,Hnrnpl,0.8125,0.9375
Smyd2,Nme2,0.9375,0.9375
Smyd2,Dffa,0.875,0.9375
Smyd2,Ndufb5,0.875,0.9375
Smyd2,Hsd17b4,0.8125,0.9375
Smyd2,Tnc,0.8125,1.0
Smyd2,Asrgl1,0.875,0.9375
Smyd2,Spryd4,0.875,0.9375
Smyd2,Nol3,0.75,0.875
Smyd2,Aga,0.8125,0.875
Smyd2,Srsf7,0.8125,0.9375
Smyd2,H2ac21,0.875,0.9375
Smyd2,Otud4,0.875,0.875
Smyd2,Clic5,0.8125,0.9375
Smyd2,Cfl2,0.9375,0.9375
Smyd2,Inpp1,0.9375,0.9375
Smyd2,Atp6v1g1,0.9375,0.9375
Smyd2,Atox1,0.8125,0.875
Smyd2,Ddx5,0.875,0.9375
Smyd2,Rad21,0.875,0.9375
Smyd2,Sdha,0.8125,0.875
Smyd2,Col5a2,0.9375,0.9375
Smyd2,Atp2b1,0.75,0.9375
Smyd2,Xirp1,0.8125,0.875
Smyd2,Ate1,0.8125,0.875
Smyd2,Klhl41,0.75,0.875
Smyd2,Rsu1,0.8125,0.875
Smyd2,Scrn3,0.875,0.9375
Smyd2,Psmd9,0.9375,0.9375
Smyd2,Phkb,0.75,0.875
Smyd2,Samm50,0.875,0.9375
Smyd2,Xirp2,0.875,0.9375
Smyd2,Rab1A,0.75,0.875
Smyd2,Isca1,0.875,0.875
Smyd2,Ndufv1,0.875,0.9375
Smyd2,Twf2,0.8125,0.875
Smyd2,Apeh,0.875,0.9375
Smyd2,Suclg2,0.875,0.9375
Smyd2,Eprs1,0.8125,1.0
Smyd2,Hnrnpa1,0.8125,0.9375
Smyd2,Naa50,0.875,0.9375
Smyd2,Setd3,0.9375,1.0
Smyd2,Myh8,0.8125,0.875
Smyd2,Lman1,0.875,0.9375
Smyd2,Myo1c,0.875,0.9375
Smyd2,Lamtor1,0.875,0.9375
Smyd2,Rrm1,0.875,0.875
Smyd2,Ptma,0.875,0.875
Smyd2,Phpt1,0.8125,1.0
Smyd2,Kng1,0.8125,0.9375
Smyd2,Diaph1,0.9375,0.9375
Smyd2,Sqstm1,0.8125,0.9375
Smyd2,Phb2,0.875,0.9375
Smyd2,Map2k1,0.875,0.9375
Smyd2,Pdap1,0.6875,0.875
Smyd2,Bzw2,0.875,0.875
Smyd2,Pkm,0.875,0.9375
Smyd2,Psmd4,0.875,0.875
Smyd2,Cp,0.8125,0.875
Smyd2,Adss1,0.875,0.9375
Smyd2,Cops3,0.8125,0.9375
Cox5b,Sephs1,0.8125,0.875
Cox5b,Zc3h15,0.6875,0.8125
Cox5b,Flnc,0.8125,0.875
Cox5b,Obscn,0.75,0.875
Cox5b,Hgs,0.8125,0.9375
Cox5b,Ttn,0.6875,0.8125
Cox5b,Wdr26,0.625,0.8125
Cox5b,Ncbp1,0.75,0.8125
Cox5b,U2af1,0.625,0.875
Cox5b,Bub3,0.8125,0.9375
Cox5b,Sod2,0.75,0.75
Cox5b,Numa1,0.75,0.875
Cox5b,Kctd9,0.75,0.8125
Cox5b,Ubxn6,0.75,0.875
Cox5b,Cpped1,0.8125,0.8125
Cox5b,Tmed2,0.6875,0.8125
Cox5b,Ugp2,0.5625,0.875
Cox5b,Txnl1,0.75,0.8125
Cox5b,Pef1,0.6875,0.8125
Cox5b,Btf3l4,0.6875,0.875
Cox5b,Emc2,0.6875,0.8125
Cox5b,Hsp90ab1,0.8125,0.875
Cox5b,Ogdh,0.625,0.75
Cox5b,Pebp1,0.75,0.8125
Cox5b,Tmem43,0.8125,0.875
Cox5b,Arl6ip5,0.6875,0.75
Cox5b,Prkaca,0.6875,0.875
Cox5b,Cndp2,0.8125,0.8125
Cox5b,Cbx3,0.9375,0.9375
Cox5b,Dld,0.75,0.8125
Cox5b,Ptrh2,0.625,0.875
Cox5b,Mtx2,0.75,0.75
Cox5b,Tbc1d1,0.5625,0.8125
Cox5b,Hnrnpl,0.625,0.8125
Cox5b,Nme2,0.875,0.9375
Cox5b,Dffa,0.75,0.8125
Cox5b,Ndufb5,0.6875,0.875
Cox5b,Hsd17b4,0.6875,0.75
Cox5b,Tnc,0.75,0.8125
Cox5b,Asrgl1,0.8125,0.875
Cox5b,Spryd4,0.6875,0.8125
Cox5b,Nol3,0.875,0.9375
Cox5b,Aga,0.75,0.8125
Cox5b,Srsf7,0.75,0.875
Cox5b,H2ac21,0.6875,0.8125
Cox5b,Otud4,0.8125,0.8125
Cox5b,Clic5,0.6875,0.8125
Cox5b,Cfl2,0.6875,0.875
Cox5b,Inpp1,0.6875,0.8125
Cox5b,Atp6v1g1,0.6875,0.875
Cox5b,Atox1,0.6875,0.8125
Cox5b,Ddx5,0.75,0.875
Cox5b,Rad21,0.75,0.875
Cox5b,Sdha,0.6875,0.8125
Cox5b,Col5a2,0.875,0.8125
Cox5b,Atp2b1,0.75,0.875
Cox5b,Xirp1,0.6875,0.8125
Cox5b,Ate1,0.75,0.8125
Cox5b,Klhl41,0.6875,0.8125
Cox5b,Rsu1,0.75,0.8125
Cox5b,Scrn3,0.6875,0.875
Cox5b,Psmd9,0.6875,0.875
Cox5b,Phkb,0.5625,0.875
Cox5b,Samm50,0.6875,0.8125
Cox5b,Xirp2,0.8125,0.8125
Cox5b,Rab1A,0.6875,0.875
Cox5b,Isca1,0.75,0.6875
Cox5b,Ndufv1,0.5625,0.8125
Cox5b,Twf2,0.75,0.8125
Cox5b,Apeh,0.75,0.8125
Cox5b,Suclg2,0.75,0.8125
Cox5b,Eprs1,0.625,0.875
Cox5b,Hnrnpa1,0.75,0.8125
Cox5b,Naa50,0.6875,0.875
Cox5b,Setd3,0.8125,0.8125
Cox5b,Myh8,0.625,0.75
Cox5b,Lman1,0.75,0.875
Cox5b,Myo1c,0.75,0.8125
Cox5b,Lamtor1,0.75,0.8125
Cox5b,Rrm1,0.8125,0.8125
Cox5b,Ptma,0.75,0.8125
Cox5b,Phpt1,0.8125,0.8125
Cox5b,Kng1,0.625,0.6875
Cox5b,Diaph1,0.8125,0.9375
Cox5b,Sqstm1,0.75,0.8125
Cox5b,Phb2,0.75,0.8125
Cox5b,Map2k1,0.6875,0.8125
Cox5b,Pdap1,0.625,0.8125
Cox5b,Bzw2,0.8125,0.8125
Cox5b,Pkm,0.75,0.8125
Cox5b,Psmd4,0.75,0.8125
Cox5b,Cp,0.875,0.875
Cox5b,Adss1,0.75,0.875
Cox5b,Cops3,0.5,0.8125
Sephs1,Zc3h15,0.875,1.0
Sephs1,Flnc,0.75,0.875
Sephs1,Obscn,0.75,0.8125
Sephs1,Hgs,0.9375,1.0
Sephs1,Ttn,0.75,0.8125
Sephs1,Wdr26,0.75,0.875
Sephs1,Ncbp1,0.8125,1.0
Sephs1,U2af1,0.875,1.0
Sephs1,Bub3,0.75,0.875
Sephs1,Sod2,0.75,0.8125
Sephs1,Numa1,0.8125,0.875
Sephs1,Kctd9,1.0,1.0
Sephs1,Ubxn6,0.875,1.0
Sephs1,Cpped1,0.875,1.0
Sephs1,Tmed2,0.75,0.8125
Sephs1,Ugp2,0.625,0.875
Sephs1,Txnl1,0.75,0.875
Sephs1,Pef1,0.6875,0.9375
Sephs1,Btf3l4,0.75,0.8125
Sephs1,Emc2,0.625,0.875
Sephs1,Hsp90ab1,0.75,0.875
Sephs1,Ogdh,0.8125,1.0
Sephs1,Pebp1,0.625,0.875
Sephs1,Tmem43,0.75,0.9375
Sephs1,Arl6ip5,0.75,0.8125
Sephs1,Prkaca,0.6875,0.8125
Sephs1,Cndp2,0.75,0.875
Sephs1,Cbx3,0.75,0.9375
Sephs1,Dld,0.6875,0.875
Sephs1,Ptrh2,0.8125,1.0
Sephs1,Mtx2,0.875,1.0
Sephs1,Tbc1d1,0.9375,1.0
Sephs1,Hnrnpl,0.8125,0.875
Sephs1,Nme2,0.75,0.9375
Sephs1,Dffa,0.75,0.8125
Sephs1,Ndufb5,0.75,0.9375
Sephs1,Hsd17b4,0.8125,0.9375
Sephs1,Tnc,0.8125,0.9375
Sephs1,Asrgl1,1.0,1.0
Sephs1,Spryd4,0.6875,0.875
Sephs1,Nol3,0.875,0.9375
Sephs1,Aga,0.75,0.875
Sephs1,Srsf7,0.8125,1.0
Sephs1,H2ac21,0.6875,0.875
Sephs1,Otud4,0.8125,0.9375
Sephs1,Clic5,0.8125,0.9375
Sephs1,Cfl2,0.75,0.9375
Sephs1,Inpp1,0.625,0.875
Sephs1,Atp6v1g1,0.6875,0.9375
Sephs1,Atox1,0.6875,0.875
Sephs1,Ddx5,0.75,0.9375
Sephs1,Rad21,0.8125,1.0
Sephs1,Sdha,0.75,1.0
Sephs1,Col5a2,0.9375,1.0
Sephs1,Atp2b1,0.625,0.8125
Sephs1,Xirp1,0.75,0.9375
Sephs1,Ate1,0.75,0.875
Sephs1,Klhl41,0.875,0.9375
Sephs1,Rsu1,0.6875,0.8125
Sephs1,Scrn3,0.75,0.875
Sephs1,Psmd9,0.9375,1.0
Sephs1,Phkb,0.75,0.875
Sephs1,Samm50,0.75,0.8125
Sephs1,Xirp2,0.6875,0.875
Sephs1,Rab1A,0.6875,0.8125
Sephs1,Isca1,0.8125,1.0
Sephs1,Ndufv1,0.6875,0.9375
Sephs1,Twf2,0.8125,0.875
Sephs1,Apeh,0.875,1.0
Sephs1,Suclg2,0.75,0.8125
Sephs1,Eprs1,0.75,0.8125
Sephs1,Hnrnpa1,0.6875,0.875
Sephs1,Naa50,0.8125,0.9375
Sephs1,Setd3,0.6875,0.875
Sephs1,Myh8,0.8125,0.9375
Sephs1,Lman1,0.8125,0.9375
Sephs1,Myo1c,0.75,0.875
Sephs1,Lamtor1,0.6875,0.875
Sephs1,Rrm1,0.8125,0.9375
Sephs1,Ptma,0.6875,0.9375
Sephs1,Phpt1,0.8125,0.8125
Sephs1,Kng1,0.8125,0.875
Sephs1,Diaph1,0.9375,1.0
