Gene 1,Gene 2,cv,train
Cand1,Ano10,0.8125,1.0
Cand1,Ndufv3,0.8125,0.875
Cand1,Flnc,0.875,0.9375
Cand1,Fn3k,0.875,1.0
Cand1,Dtna,0.8125,0.875
Cand1,Echdc3,0.875,1.0
Cand1,Adss1,0.8125,0.9375
Cand1,Eci2,0.8125,0.875
Cand1,Gfm2,0.875,0.875
Cand1,Sh3bgr,0.9375,1.0
Cand1,Vcan,0.8125,0.9375
Cand1,Taldo1,0.9375,1.0
Cand1,Abce1,0.6875,0.875
Cand1,Echs1,0.875,0.9375
Cand1,Tmod2,0.8125,0.9375
Cand1,Crat,0.875,0.9375
Cand1,Wdr26,0.875,1.0
Cand1,Cox5a,0.8125,1.0
Cand1,Bhmt,0.8125,0.9375
Cand1,Trap1,0.8125,0.9375
Cand1,Sucla2,0.8125,0.9375
Cand1,Smox,0.875,0.875
Cand1,Ranbp3,0.8125,0.9375
Cand1,Senp8,0.8125,0.875
Cand1,Pdlim7,0.8125,0.9375
Coq6,Mlf1,0.8125,0.875
Coq6,Fgb,0.8125,1.0
Coq6,Atpaf1,1.0,1.0
Coq6,Hbb-b1,0.75,1.0
Coq6,Igfbp7,0.875,0.9375
Coq6,Sgca,0.9375,0.9375
Coq6,Csnk2b,0.875,0.875
Coq6,U2af2,0.8125,1.0
Coq6,Clpp,0.875,1.0
Coq6,Lonp1,0.875,0.875
Coq6,Hspb8,0.8125,0.9375
Coq6,Acad10,0.875,0.9375
Coq6,Bckdhb,0.875,1.0
Coq6,Acadvl,0.875,0.875
Coq6,Otub1,0.9375,1.0
Coq6,Ppil1,0.8125,0.875
Coq6,Pdp1,0.8125,0.9375
Coq6,Cbr1,0.875,0.9375
Coq6,Lgals3,0.8125,1.0
Coq6,Mylk2,0.875,0.9375
Coq6,Mrps22,0.8125,0.9375
Coq6,Polr2a,0.8125,0.875
Coq6,Hsph1,0.75,0.875
Coq6,Ciapin1,0.9375,1.0
Coq6,Atp5f1c,0.875,0.9375
Coq6,Ptges2,0.9375,0.875
Coq6,Acadl,0.75,0.9375
Coq6,Dhdh,0.9375,1.0
Coq6,Isoc2a,0.875,0.9375
Coq6,Elavl1,0.875,0.9375
Coq6,Dync1h1,0.875,0.875
Coq6,Zc3h18,0.8125,0.9375
Coq6,Cpt2,0.9375,0.9375
Coq6,Pcca,0.875,0.9375
Coq6,Txn2,0.8125,1.0
Coq6,Sf3a2,0.75,0.875
Coq6,Hgs,0.8125,0.875
Coq6,Endog,1.0,1.0
Coq6,Pelo,0.9375,1.0
Coq6,Tmem109,0.875,0.875
Coq6,Pin4,0.8125,0.875
Coq6,Cryab,0.8125,1.0
Coq6,Mvp,0.75,1.0
Coq6,Oxct1,0.9375,0.9375
Coq6,Timm44,0.6875,0.875
Coq6,Etfb,1.0,1.0
Coq6,Ehbp1,0.9375,1.0
Coq6,Sarnp,0.875,0.875
Coq6,Vapa,0.875,0.875
Coq6,Wars1,0.6875,0.9375
Coq6,Grpel1,1.0,1.0
Coq6,Padi2,0.8125,0.875
Coq6,Cav3,0.8125,0.8125
Coq6,Rps19,0.9375,1.0
Coq6,Manf,1.0,1.0
Coq6,Fabp3,1.0,1.0
Coq6,Rps14,0.8125,0.9375
Coq6,H2az1,0.8125,0.9375
Coq6,Cox5b,0.875,0.9375
Coq6,Fdx1,0.875,1.0
Coq6,Myo1c,1.0,1.0
Coq6,Ctbp1,0.875,0.9375
Coq6,Hba,0.875,1.0
Coq6,Idh3g,0.9375,1.0
Coq6,Napg,0.9375,1.0
Coq6,Tmod1,0.875,0.9375
Coq6,Rps11,0.875,0.9375
Coq6,Pnkp,0.8125,0.875
Coq6,Lrpprc,0.8125,0.875
Coq6,Ipo9,0.8125,0.875
Coq6,Rpl15,0.8125,0.9375
Coq6,Ano10,0.8125,0.875
Coq6,Ndufv3,0.875,1.0
Coq6,Flnc,1.0,1.0
Coq6,Fn3k,0.875,0.875
Coq6,Dtna,0.875,0.9375
Coq6,Echdc3,0.8125,0.875
Coq6,Adss1,0.875,1.0
Coq6,Eci2,0.75,0.875
Coq6,Gfm2,0.8125,0.9375
Coq6,Sh3bgr,0.875,0.875
Coq6,Vcan,0.875,0.9375
Coq6,Taldo1,0.75,0.875
Coq6,Abce1,0.75,0.875
Coq6,Echs1,0.875,1.0
Coq6,Tmod2,0.8125,0.875
Coq6,Crat,0.75,0.875
Coq6,Wdr26,0.8125,0.875
Coq6,Cox5a,1.0,1.0
Coq6,Bhmt,0.875,0.875
Coq6,Trap1,0.8125,0.875
Coq6,Sucla2,0.875,0.875
Coq6,Smox,0.75,0.875
Coq6,Ranbp3,0.75,0.875
Coq6,Senp8,0.8125,0.9375
Coq6,Pdlim7,0.75,0.875
Mlf1,Fgb,0.8125,1.0
Mlf1,Atpaf1,0.75,0.875
Mlf1,Hbb-b1,0.875,0.9375
Mlf1,Igfbp7,0.875,0.875
Mlf1,Sgca,0.75,0.875
Mlf1,Csnk2b,0.75,0.875
Mlf1,U2af2,0.8125,0.875
Mlf1,Clpp,0.9375,0.9375
Mlf1,Lonp1,0.8125,0.875
Mlf1,Hspb8,0.8125,0.8125
Mlf1,Acad10,0.75,0.8125
Mlf1,Bckdhb,0.75,0.9375
Mlf1,Acadvl,0.8125,0.8125
Mlf1,Otub1,0.9375,1.0
Mlf1,Ppil1,0.8125,0.875
Mlf1,Pdp1,0.75,0.875
Mlf1,Cbr1,0.875,0.875
Mlf1,Lgals3,0.8125,0.875
Mlf1,Mylk2,0.8125,0.875
Mlf1,Mrps22,0.8125,0.875
Mlf1,Polr2a,0.8125,0.8125
Mlf1,Hsph1,0.6875,0.8125
Mlf1,Ciapin1,0.8125,0.9375
Mlf1,Atp5f1c,0.75,0.8125
Mlf1,Ptges2,0.75,0.875
Mlf1,Acadl,0.8125,0.8125
Mlf1,Dhdh,0.8125,0.875
Mlf1,Isoc2a,0.8125,0.9375
Mlf1,Elavl1,0.875,0.9375
Mlf1,Dync1h1,0.8125,0.8125
Mlf1,Zc3h18,0.75,0.8125
Mlf1,Cpt2,0.625,0.8125
Mlf1,Pcca,0.75,0.875
Mlf1,Txn2,0.8125,0.8125
Mlf1,Sf3a2,0.75,0.75
Mlf1,Hgs,0.8125,0.9375
Mlf1,Endog,0.875,0.8125
Mlf1,Pelo,0.75,0.875
Mlf1,Tmem109,0.75,0.875
Mlf1,Pin4,0.8125,0.875
Mlf1,Cryab,0.625,0.875
Mlf1,Mvp,0.8125,0.875
Mlf1,Oxct1,0.75,0.8125
Mlf1,Timm44,0.75,0.8125
Mlf1,Etfb,0.8125,0.875
Mlf1,Ehbp1,0.75,0.8125
Mlf1,Sarnp,0.75,0.8125
Mlf1,Vapa,0.75,0.75
Mlf1,Wars1,0.75,0.8125
Mlf1,Grpel1,0.875,1.0
Mlf1,Padi2,0.75,0.8125
Mlf1,Cav3,0.625,0.875
Mlf1,Rps19,0.8125,0.8125
Mlf1,Manf,0.8125,1.0
Mlf1,Fabp3,0.75,0.875
Mlf1,Rps14,0.75,0.8125
Mlf1,H2az1,0.9375,1.0
Mlf1,Cox5b,0.8125,0.9375
Mlf1,Fdx1,0.8125,0.875
Mlf1,Myo1c,0.75,0.8125
Mlf1,Ctbp1,0.75,0.8125
Mlf1,Hba,0.8125,0.9375
Mlf1,Idh3g,0.8125,0.9375
Mlf1,Napg,0.875,0.875
Mlf1,Tmod1,0.8125,0.875
Mlf1,Rps11,0.6875,0.875
Mlf1,Pnkp,0.875,0.875
Mlf1,Lrpprc,0.8125,0.875
Mlf1,Ipo9,0.75,0.75
Mlf1,Rpl15,0.8125,0.8125
Mlf1,Ano10,0.875,0.875
Mlf1,Ndufv3,0.75,0.8125
Mlf1,Flnc,0.875,0.875
Mlf1,Fn3k,0.75,0.875
Mlf1,Dtna,0.8125,0.875
Mlf1,Echdc3,0.875,0.9375
Mlf1,Adss1,0.75,0.9375
Mlf1,Eci2,0.6875,0.8125
Mlf1,Gfm2,0.625,0.8125
Mlf1,Sh3bgr,0.75,0.875
Mlf1,Vcan,0.875,0.875
Mlf1,Taldo1,0.875,0.875
Mlf1,Abce1,0.75,0.875
Mlf1,Echs1,0.75,0.875
Mlf1,Tmod2,0.8125,0.875
Mlf1,Crat,0.75,0.8125
Mlf1,Wdr26,0.75,0.8125
Mlf1,Cox5a,0.875,0.9375
Mlf1,Bhmt,0.8125,0.9375
Mlf1,Trap1,0.75,0.8125
Mlf1,Sucla2,0.8125,0.8125
Mlf1,Smox,0.8125,0.875
Mlf1,Ranbp3,0.6875,0.8125
Mlf1,Senp8,0.8125,0.875
Mlf1,Pdlim7,0.6875,0.875
Fgb,Atpaf1,0.8125,0.9375
Fgb,Hbb-b1,0.75,0.875
Fgb,Igfbp7,0.75,0.8125
Fgb,Sgca,0.75,1.0
Fgb,Csnk2b,0.75,0.8125
Fgb,U2af2,0.75,0.9375
Fgb,Clpp,0.8125,0.9375
Fgb,Lonp1,0.75,1.0
Fgb,Hspb8,0.6875,0.8125
Fgb,Acad10,0.875,1.0
Fgb,Bckdhb,0.6875,0.8125
Fgb,Acadvl,0.8125,1.0
Fgb,Otub1,0.75,0.9375
Fgb,Ppil1,0.8125,1.0
Fgb,Pdp1,1.0,1.0
Fgb,Cbr1,0.75,1.0
Fgb,Lgals3,0.6875,0.875
Fgb,Mylk2,0.75,1.0
Fgb,Mrps22,0.75,0.9375
Fgb,Polr2a,0.8125,0.9375
Fgb,Hsph1,0.75,1.0
Fgb,Ciapin1,0.9375,1.0
Fgb,Atp5f1c,0.8125,1.0
Fgb,Ptges2,0.6875,0.9375
Fgb,Acadl,0.8125,0.9375
Fgb,Dhdh,0.8125,1.0
Fgb,Isoc2a,0.75,0.9375
Fgb,Elavl1,0.75,0.9375
Fgb,Dync1h1,0.75,1.0
Fgb,Zc3h18,0.75,0.9375
Fgb,Cpt2,0.75,0.9375
Fgb,Pcca,0.875,1.0
Fgb,Txn2,0.75,0.875
Fgb,Sf3a2,0.8125,0.9375
Fgb,Hgs,0.75,0.875
Fgb,Endog,0.75,0.875
Fgb,Pelo,0.8125,0.9375
Fgb,Tmem109,0.75,0.875
Fgb,Pin4,0.8125,0.9375
Fgb,Cryab,0.8125,1.0
Fgb,Mvp,0.75,0.875
Fgb,Oxct1,0.8125,0.875
Fgb,Timm44,0.8125,1.0
Fgb,Etfb,0.8125,0.875
Fgb,Ehbp1,0.8125,0.9375
Fgb,Sarnp,0.625,0.8125
Fgb,Vapa,0.8125,0.9375
Fgb,Wars1,0.75,0.9375
Fgb,Grpel1,0.875,1.0
Fgb,Padi2,0.8125,0.9375
Fgb,Cav3,0.6875,0.875
Fgb,Rps19,0.75,1.0
Fgb,Manf,0.75,0.9375
Fgb,Fabp3,0.75,0.875
Fgb,Rps14,0.75,0.9375
Fgb,H2az1,0.6875,0.875
Fgb,Cox5b,0.75,1.0
Fgb,Fdx1,0.75,0.8125
Fgb,Myo1c,0.8125,0.9375
Fgb,Ctbp1,0.75,0.9375
Fgb,Hba,0.75,0.9375
Fgb,Idh3g,0.75,1.0
Fgb,Napg,0.75,0.875
Fgb,Tmod1,0.8125,1.0
Fgb,Rps11,0.75,1.0
Fgb,Pnkp,0.6875,0.875
Fgb,Lrpprc,0.75,1.0
Fgb,Ipo9,0.8125,0.875
Fgb,Rpl15,0.6875,0.9375
Fgb,Ano10,0.75,0.9375
Fgb,Ndufv3,0.5625,0.875
Fgb,Flnc,0.8125,0.9375
Fgb,Fn3k,0.6875,0.875
Fgb,Dtna,0.8125,0.9375
Fgb,Echdc3,0.75,0.875
Fgb,Adss1,0.6875,1.0
Fgb,Eci2,0.8125,1.0
Fgb,Gfm2,0.8125,1.0
Fgb,Sh3bgr,0.75,0.9375
Fgb,Vcan,0.75,0.9375
Fgb,Taldo1,0.75,0.875
Fgb,Abce1,0.75,0.9375
Fgb,Echs1,0.75,0.875
Fgb,Tmod2,0.75,0.875
Fgb,Crat,0.875,1.0
Fgb,Wdr26,0.6875,0.9375
Fgb,Cox5a,0.6875,0.8125
Fgb,Bhmt,0.875,1.0
Fgb,Trap1,0.6875,0.875
Fgb,Sucla2,0.6875,0.875
Fgb,Smox,0.75,0.9375
Fgb,Ranbp3,0.8125,0.9375
Fgb,Senp8,0.8125,0.9375
Fgb,Pdlim7,0.8125,1.0
Atpaf1,Hbb-b1,0.8125,0.9375
Atpaf1,Igfbp7,0.8125,0.875
Atpaf1,Sgca,0.875,0.9375
Atpaf1,Csnk2b,0.875,0.875
Atpaf1,U2af2,0.8125,0.875
Atpaf1,Clpp,0.875,0.9375
Atpaf1,Lonp1,0.875,0.9375
Atpaf1,Hspb8,0.875,0.875
Atpaf1,Acad10,0.875,0.9375
Atpaf1,Bckdhb,0.8125,0.875
Atpaf1,Acadvl,0.875,0.9375
Atpaf1,Otub1,0.875,1.0
Atpaf1,Ppil1,0.875,0.875
Atpaf1,Pdp1,0.8125,0.9375
Atpaf1,Cbr1,0.8125,0.9375
Atpaf1,Lgals3,0.75,0.875
Atpaf1,Mylk2,0.9375,1.0
Atpaf1,Mrps22,0.8125,0.875
Atpaf1,Polr2a,0.9375,0.9375
Atpaf1,Hsph1,0.8125,0.875
Atpaf1,Ciapin1,0.8125,0.9375
Atpaf1,Atp5f1c,0.75,0.9375
Atpaf1,Ptges2,0.875,0.875
Atpaf1,Acadl,0.8125,0.9375
Atpaf1,Dhdh,0.625,0.8125
Atpaf1,Isoc2a,0.875,0.9375
Atpaf1,Elavl1,0.75,0.9375
Atpaf1,Dync1h1,0.8125,0.8125
Atpaf1,Zc3h18,0.75,0.875
Atpaf1,Cpt2,0.875,0.875
Atpaf1,Pcca,0.8125,0.9375
Atpaf1,Txn2,0.8125,0.875
Atpaf1,Sf3a2,0.875,0.875
Atpaf1,Hgs,0.875,0.875
Atpaf1,Endog,0.8125,0.875
Atpaf1,Pelo,0.9375,0.9375
Atpaf1,Tmem109,0.8125,0.875
Atpaf1,Pin4,0.75,0.875
Atpaf1,Cryab,0.875,0.9375
Atpaf1,Mvp,0.6875,0.875
Atpaf1,Oxct1,0.9375,0.9375
Atpaf1,Timm44,0.8125,0.9375
Atpaf1,Etfb,0.875,0.9375
Atpaf1,Ehbp1,0.9375,0.9375
Atpaf1,Sarnp,0.8125,0.875
Atpaf1,Vapa,0.9375,0.9375
Atpaf1,Wars1,0.6875,0.875
Atpaf1,Grpel1,0.875,1.0
Atpaf1,Padi2,0.8125,0.9375
Atpaf1,Cav3,0.9375,1.0
Atpaf1,Rps19,0.75,0.875
Atpaf1,Manf,0.8125,0.875
Atpaf1,Fabp3,0.8125,0.9375
Atpaf1,Rps14,0.75,0.875
Atpaf1,H2az1,0.9375,1.0
Atpaf1,Cox5b,0.9375,0.9375
Atpaf1,Fdx1,0.75,0.875
Atpaf1,Myo1c,0.875,0.9375
Atpaf1,Ctbp1,0.8125,0.875
Atpaf1,Hba,0.8125,0.9375
Atpaf1,Idh3g,0.9375,1.0
Atpaf1,Napg,0.875,0.875
Atpaf1,Tmod1,0.6875,0.875
Atpaf1,Rps11,0.875,0.9375
Atpaf1,Pnkp,0.875,0.875
Atpaf1,Lrpprc,0.8125,0.9375
Atpaf1,Ipo9,0.8125,0.9375
Atpaf1,Rpl15,0.875,1.0
Atpaf1,Ano10,0.875,0.9375
Atpaf1,Ndufv3,0.8125,0.9375
Atpaf1,Flnc,0.875,0.875
Atpaf1,Fn3k,0.875,0.875
Atpaf1,Dtna,0.8125,0.9375
Atpaf1,Echdc3,0.875,0.875
Atpaf1,Adss1,0.875,0.9375
Atpaf1,Eci2,0.9375,0.9375
Atpaf1,Gfm2,0.875,0.875
Atpaf1,Sh3bgr,0.875,0.875
Atpaf1,Vcan,0.8125,0.875
Atpaf1,Taldo1,0.9375,1.0
Atpaf1,Abce1,0.8125,0.875
Atpaf1,Echs1,0.875,0.9375
Atpaf1,Tmod2,0.8125,0.875
Atpaf1,Crat,0.8125,0.9375
Atpaf1,Wdr26,0.875,0.9375
Atpaf1,Cox5a,0.8125,0.9375
Atpaf1,Bhmt,0.75,0.875
Atpaf1,Trap1,0.875,1.0
Atpaf1,Sucla2,0.875,0.9375
Atpaf1,Smox,0.875,0.9375
Atpaf1,Ranbp3,0.8125,0.875
Atpaf1,Senp8,0.8125,0.875
Atpaf1,Pdlim7,0.8125,0.9375
Hbb-b1,Igfbp7,0.875,0.875
Hbb-b1,Sgca,0.8125,1.0
Hbb-b1,Csnk2b,0.75,0.875
Hbb-b1,U2af2,0.75,0.9375
Hbb-b1,Clpp,0.8125,1.0
Hbb-b1,Lonp1,0.6875,0.875
Hbb-b1,Hspb8,0.75,0.875
Hbb-b1,Acad10,0.8125,1.0
Hbb-b1,Bckdhb,0.75,0.875
Hbb-b1,Acadvl,0.8125,1.0
